compound,reversal_score,DAM_up,IFN_up,Chemokine_up,Homeo_down
BRD-K93215584,1.0430885082498582,,,,0.0905548033415685
vu0404997-2,1.0430885082498582,,,,0.0905548033415685
hts 10765,1.0430885082498582,,,,0.0905548033415685
triflupromazine hydrochloride,1.0430885082498582,,,,0.0905548033415685
BRD-K57678861,1.0430885082498582,,,,0.0905548033415685
BRD-K05977823,1.0430885082498582,,,,0.0905548033415685
tremulacin,1.0430885082498582,,,,0.0905548033415685
nnc 05-2090 hydrochloride,1.0430885082498582,,,,0.0905548033415685
topotecan hcl,1.0430885082498582,,,,0.0905548033415685
triamcinolone acetonide,1.0430885082498582,,,,0.0905548033415685
BRD-K41429297,1.0430885082498582,,,,0.0905548033415685
torasemide,1.0430885082498582,,,,0.0905548033415685
calcipotriol,1.0430885082498582,,,,0.0905548033415685
sq 22536,1.0430885082498582,,,,0.0905548033415685
ncgc00182833-01,1.0430885082498582,,,,0.0905548033415685
skatole,1.0430885082498582,,,,0.0905548033415685
rapamycin,1.0430885082498582,,,,0.0905548033415685
mls-0437446.0001,1.0430885082498582,,,,0.0905548033415685
wiskostatin,1.0430885082498582,,,,0.0905548033415685
BRD-K89692698,1.0430885082498582,,,,0.0905548033415685
t0518-4011,1.0430885082498582,,,,0.0905548033415685
BRD-K27630390,1.0430885082498582,,,,0.0905548033415685
ncgc00188536-01,1.0430885082498582,,,,0.0905548033415685
ncgc00242296-02,1.0430885082498582,,,,0.0905548033415685
ala-ala-phe-cmk,1.0430885082498582,,,,0.0905548033415685
BRD-A90643929,1.0430885082498582,,,,0.0905548033415685
hoechst  33342 (cell permeable) (bisbenzimide),1.0430885082498582,,,,0.0905548033415685
s2001,1.042767012899133,,,,0.0906218632003973
ncgc00182609-01,1.042767012899133,,,,0.0906218632003973
amg 9810,1.0421049117065342,0.0907601256154806,,,
tl hras27 brd-k15166186,1.0421049117065342,0.0907601256154806,,,
psb 36,1.0421049117065342,0.0907601256154806,,,
ncgc00183235-01,1.0421049117065342,0.0907601256154806,,,
yc-1,1.0376859417823845,,,,0.0916883290715854
hydrocortisone acetate,1.0352093964129443,,,,0.0922126713737623
deprenalin,1.0202801406563065,0.095437676888818,,,
BRD-K44878494,1.0202801406563065,0.095437676888818,,,
BRD-A15010982,1.0202801406563065,0.095437676888818,,,
BRD-K62970326,1.0202801406563065,0.095437676888818,,,
BRD-K55827386,1.0190148815590667,,0.0532391849382539,,
sb 205607,1.0053657703442167,,,0.0553723285454937,
BRD-K04156788,0.999105096392473,0.1002062716184425,,,
BRD-K22631935,0.999105096392473,0.1002062716184425,,,
BRD-K66909449,0.999105096392473,0.1002062716184425,,,
BRD-K96274284,0.999105096392473,0.1002062716184425,,,
h-5832,0.999105096392473,0.1002062716184425,,,
BRD-K87343924 (wortmannin),0.999105096392473,0.1002062716184425,,,
BRD-K63979920,0.999105096392473,0.1002062716184425,,,
ncgc00185684-02,0.9967627188356407,,,,0.1007481966427421
docosahexaenoic acid (22:6 n-3),0.9792593155979697,0.1048915937880922,,,
BRD-K45044657,0.9792593155979697,0.1048915937880922,,,
BRD-K04695623,0.9792593155979697,0.1048915937880922,,,
n6 -cyclopentyladenosine,0.9792593155979697,0.1048915937880922,,,
gw 5074,0.9753863763832522,,,0.0603624737465757,
venlafaxine hcl,0.9753863763832522,,,0.0603624737465757,
BRD-K63954456,0.9753863763832522,,,0.0603624737465757,
BRD-K28100108,0.9652609015836243,0.1083275942544626,,,
mls-0315926 mls-0315926,0.9652609015836243,0.1083275942544626,,,
spb02303,0.9652609015836243,0.1083275942544626,,,
capsaicin,0.9652609015836243,0.1083275942544626,,,
BRD-K14975149,0.9652609015836243,0.1083275942544626,,,
rg-13022,0.9503555488666372,0.1121100254436075,,,
inca-6,0.9503555488666372,0.1121100254436075,,,
BRD-A17718497,0.9503555488666372,0.1121100254436075,,,
BRD-K69159985,0.9503555488666372,0.1121100254436075,,,
BRD-K88556033,0.9503555488666372,0.1121100254436075,,,
BRD-K67090983,0.9503555488666372,0.1121100254436075,,,
formestane,0.9483397481444131,,,0.0652492185586419,
hydroflumethiazide,0.9373965465576315,0.115505709848125,,,
cgs 9343b,0.9373965465576315,0.115505709848125,,,
BRD-K75329208,0.9373965465576315,0.115505709848125,,,
s-250,0.9373965465576315,0.115505709848125,,,
BRD-K71199328,0.9373965465576315,0.115505709848125,,,
procaterol hydrochloride,0.9373965465576315,0.115505709848125,,,
"vegf receptor 3 kinase inhibitor, maz51",0.9258010993867425,0.1186311937540381,,,
mls-0315872.0001,0.9258010993867425,0.1186311937540381,,,
jak3 inhibitor ii,0.9258010993867425,0.1186311937540381,,,
sb 431542,0.9258010993867425,0.1186311937540381,,,
BRD-K53638321,0.9258010993867425,0.1186311937540381,,,
diethylstilbestrol,0.9223408887207581,,,0.0703191947928694,
diclofenac sodium,0.9223408887207581,,,0.0703191947928694,
BRD-A10523515,0.9223408887207581,,,0.0703191947928694,
sb 334867,0.9192509229566815,,,0.0709473774154047,
"homatropine hydrobromide (r,s)",0.9192509229566815,,,0.0709473774154047,
ncgc00182823-01,0.9192509229566815,,,0.0709473774154047,
hy-10344,0.9192509229566815,,,0.0709473774154047,
sertindole,0.9192509229566815,,,0.0709473774154047,
dup 697,0.9192509229566815,,,0.0709473774154047,
s1455,0.9192509229566815,,,0.0709473774154047,
hts 12526,0.9192509229566815,,,0.0709473774154047,
sb 269970 hydrochloride,0.9192509229566815,,,0.0709473774154047,
deguelin(-),0.9192509229566815,,,0.0709473774154047,
ncgc00183371-01,0.9192509229566815,,,0.0709473774154047,
ncgc00182380-01,0.9192509229566815,,,0.0709473774154047,
ncgc00181801-01,0.9192509229566815,,,0.0709473774154047,
ncgc00181921-02,0.9192509229566815,,,0.0709473774154047,
clopidogrel,0.9192509229566815,,,0.0709473774154047,
compound 58,0.9192509229566815,,,0.0709473774154047,
colforsin,0.9192509229566815,,,0.0709473774154047,
sb 216763,0.9192509229566815,,,0.0709473774154047,
desoximetasone,0.9192509229566815,,,0.0709473774154047,
siguazodan,0.9192509229566815,,,0.0709473774154047,
BRD-K18953385,0.9192509229566815,,,0.0709473774154047,
sertraline hydrochloride,0.9192509229566815,,,0.0709473774154047,
selamectin,0.9192509229566815,,,0.0709473774154047,
dipropyldopamine,0.9192509229566815,,,0.0709473774154047,
ncgc00183696-01,0.9192509229566815,,,0.0709473774154047,
mls-0106435.0004,0.9192509229566815,,,0.0709473774154047,
BRD-K22096725,0.9192509229566815,,,0.0709473774154047,
BRD-K59470558,0.9192509229566815,,,0.0709473774154047,
BRD-K59962020,0.9192509229566815,,,0.0709473774154047,
dibenzyline,0.9192509229566815,,,0.0709473774154047,
BRD-K22630935,0.9192509229566815,,,0.0709473774154047,
s1481,0.9192509229566815,,,0.0709473774154047,
taxol,0.9192509229566815,,,0.0709473774154047,
tgx-115,0.9192509229566815,,,0.0709473774154047,
BRD-K58479490,0.9192509229566815,,,0.0709473774154047,
deoxycorticosterone,0.9192509229566815,,,0.0709473774154047,
tetracycline hydrochloride,0.9192509229566815,,,0.0709473774154047,
testosterone,0.9192509229566815,,,0.0709473774154047,
BRD-K19624190,0.9192509229566815,,,0.0709473774154047,
deoxyandirobin lactone,0.9192509229566815,,,0.0709473774154047,
BRD-K22322324,0.9192509229566815,,,0.0709473774154047,
BRD-K45842176,0.9192509229566815,,,0.0709473774154047,
BRD-K45818044,0.9192509229566815,,,0.0709473774154047,
BRD-K48716658,0.9192509229566815,,,0.0709473774154047,
BRD-K48388979,0.9192509229566815,,,0.0709473774154047,
ml 9 hydrochloride,0.9192509229566815,,,0.0709473774154047,
ncgc00182393-01,0.9192509229566815,,,0.0709473774154047,
BRD-K55473186,0.9192509229566815,,,0.0709473774154047,
BRD-K53592093,0.9192509229566815,,,0.0709473774154047,
ncgc00183690-01,0.9192509229566815,,,0.0709473774154047,
ncgc00183409-01,0.9192509229566815,,,0.0709473774154047,
ncgc00183412-01,0.9192509229566815,,,0.0709473774154047,
dicyclomine hydrochloride,0.9192509229566815,,,0.0709473774154047,
dilazep dihydrochloride,0.9192509229566815,,,0.0709473774154047,
s4002,0.9192509229566815,,,0.0709473774154047,
s2004,0.9192509229566815,,,0.0709473774154047,
BRD-K21786893,0.9192509229566815,,,0.0709473774154047,
BRD-K21773564,0.9192509229566815,,,0.0709473774154047,
BRD-K20914082,0.9192509229566815,,,0.0709473774154047,
dexamethasone acetate,0.9192509229566815,,,0.0709473774154047,
y 134,0.9192509229566815,,,0.0709473774154047,
lasalocid sodium salt,0.9192509229566815,,,0.0709473774154047,
lamotrigine,0.9192509229566815,,,0.0709473774154047,
leoidin dimethyl ether,0.9192509229566815,,,0.0709473774154047,
JW55,0.9192509229566815,,,0.0709473774154047,
BRD-A12633378,0.9192509229566815,,,0.0709473774154047,
BRD-A12409803,0.9192509229566815,,,0.0709473774154047,
BRD-A11095214,0.9192509229566815,,,0.0709473774154047,
losartan potassium,0.9192509229566815,,,0.0709473774154047,
ursolic acid,0.9192509229566815,,,0.0709473774154047,
UNC669,0.9192509229566815,,,0.0709473774154047,
4-aminosalicylic acid,0.9192509229566815,,,0.0709473774154047,
sinensetin,0.9192509229566815,,,0.0709473774154047,
A 769662,0.9192509229566815,,,0.0709473774154047,
8-{[2-oxo-2-(1-pyrrolidinyl)ethyl]thio}quinoline,0.9192509229566815,,,0.0709473774154047,
BRD-K99380810,0.9192509229566815,,,0.0709473774154047,
BRD-A25170757,0.9192509229566815,,,0.0709473774154047,
vesamicol,0.9192509229566815,,,0.0709473774154047,
vu0365118-1,0.9192509229566815,,,0.0709473774154047,
"w-12, hydrochloride",0.9192509229566815,,,0.0709473774154047,
vu0424182-2,0.9192509229566815,,,0.0709473774154047,
BRD-K29622226,0.9192509229566815,,,0.0709473774154047,
BRD-K29143967,0.9192509229566815,,,0.0709473774154047,
BRD-K28610502,0.9192509229566815,,,0.0709473774154047,
BRD-K30993697,0.9192509229566815,,,0.0709473774154047,
fasudil hydrochloride,0.9192509229566815,,,0.0709473774154047,
3-methyladenine,0.9192509229566815,,,0.0709473774154047,
BRD-K00028814,0.9192509229566815,,,0.0709473774154047,
l-cis-diltiazem,0.9192509229566815,,,0.0709473774154047,
ly 288513,0.9192509229566815,,,0.0709473774154047,
m9948,0.9192509229566815,,,0.0709473774154047,
mdl 73005ef hydrochloride,0.9192509229566815,,,0.0709473774154047,
BRD-A30395175,0.9192509229566815,,,0.0709473774154047,
BRD-A25337146,0.9192509229566815,,,0.0709473774154047,
ag-014699 (pf-01367338),0.9192509229566815,,,0.0709473774154047,
ag 825,0.9192509229566815,,,0.0709473774154047,
medroxyprogesterone,0.9192509229566815,,,0.0709473774154047,
BRD-A89049230,0.9192509229566815,,,0.0709473774154047,
BRD-A86792397,0.9192509229566815,,,0.0709473774154047,
BRD-K00486725,0.9192509229566815,,,0.0709473774154047,
BRD-A06929388,0.9192509229566815,,,0.0709473774154047,
alfuzosin hydrochloride,0.9192509229566815,,,0.0709473774154047,
probucol,0.9192509229566815,,,0.0709473774154047,
primaquine diphosphate,0.9192509229566815,,,0.0709473774154047,
pregnenolone succinate,0.9192509229566815,,,0.0709473774154047,
ppt,0.9192509229566815,,,0.0709473774154047,
pp3,0.9192509229566815,,,0.0709473774154047,
BRD-K99582188,0.9192509229566815,,,0.0709473774154047,
BRD-U74615290,0.9192509229566815,,,0.0709473774154047,
BRD-U64289953,0.9192509229566815,,,0.0709473774154047,
piretanide,0.9192509229566815,,,0.0709473774154047,
ag 82,0.9192509229566815,,,0.0709473774154047,
km00799,0.9192509229566815,,,0.0709473774154047,
BRD-A42737819,0.9192509229566815,,,0.0709473774154047,
alaproclate,0.9192509229566815,,,0.0709473774154047,
BRD-K42419294,0.9192509229566815,,,0.0709473774154047,
embelin,0.9192509229566815,,,0.0709473774154047,
eicosatrienoic acid (20:3 n-3),0.9192509229566815,,,0.0709473774154047,
ei-328,0.9192509229566815,,,0.0709473774154047,
erastin,0.9192509229566815,,,0.0709473774154047,
BRD-K44781077,0.9192509229566815,,,0.0709473774154047,
BRD-K58191509,0.9192509229566815,,,0.0709473774154047,
sildenafil citrate,0.9192509229566815,,,0.0709473774154047,
dmbi,0.9192509229566815,,,0.0709473774154047,
dm-100,0.9192509229566815,,,0.0709473774154047,
doxepin hydrochloride,0.9192509229566815,,,0.0709473774154047,
BRD-K37340241,0.9192509229566815,,,0.0709473774154047,
BRD-K24861700,0.9192509229566815,,,0.0709473774154047,
f4679,0.9192509229566815,,,0.0709473774154047,
st001903,0.9192509229566815,,,0.0709473774154047,
BRD-K44540157,0.9192509229566815,,,0.0709473774154047,
BRD-K44276885,0.9192509229566815,,,0.0709473774154047,
gw 441756,0.9192509229566815,,,0.0709473774154047,
gp 2a,0.9192509229566815,,,0.0709473774154047,
glimepiride,0.9192509229566815,,,0.0709473774154047,
gr-108,0.9192509229566815,,,0.0709473774154047,
BRD-K50204028,0.9192509229566815,,,0.0709473774154047,
gw 1929,0.9192509229566815,,,0.0709473774154047,
gsk-3b inhibitor viii,0.9192509229566815,,,0.0709473774154047,
gsk-3 inhibitor ii,0.9192509229566815,,,0.0709473774154047,
h 89 dihydrochloride,0.9192509229566815,,,0.0709473774154047,
domperidone,0.9192509229566815,,,0.0709473774154047,
st056792,0.9192509229566815,,,0.0709473774154047,
BRD-K36038115,0.9192509229566815,,,0.0709473774154047,
BRD-K37724988,0.9192509229566815,,,0.0709473774154047,
ftt,0.9192509229566815,,,0.0709473774154047,
gabexate mesylate,0.9192509229566815,,,0.0709473774154047,
n-benzylnaltrindole hydrochloride,0.9192509229566815,,,0.0709473774154047,
n-(4-bromobenzyl)-5-methoxytryptamine,0.9192509229566815,,,0.0709473774154047,
nabumetone,0.9192509229566815,,,0.0709473774154047,
na-tosyl-phe chloromethyl ketone,0.9192509229566815,,,0.0709473774154047,
BRD-K38625260,0.9192509229566815,,,0.0709473774154047,
gibberellic acid,0.9192509229566815,,,0.0709473774154047,
mls-0391011,0.9192509229566815,,,0.0709473774154047,
formoterol hemifumarate,0.9192509229566815,,,0.0709473774154047,
formoterol,0.9192509229566815,,,0.0709473774154047,
ncgc00167107-01,0.9192509229566815,,,0.0709473774154047,
fluvastatin,0.9192509229566815,,,0.0709473774154047,
BRD-K27169919,0.9192509229566815,,,0.0709473774154047,
t0516-4420,0.9192509229566815,,,0.0709473774154047,
mls-0435541.0001,0.9192509229566815,,,0.0709473774154047,
mls-0435526.0001,0.9192509229566815,,,0.0709473774154047,
mycophenolate mofetil,0.9192509229566815,,,0.0709473774154047,
BRD-K24754728,0.9192509229566815,,,0.0709473774154047,
BRD-K24686773,0.9192509229566815,,,0.0709473774154047,
fumonisin b1,0.9192509229566815,,,0.0709473774154047,
dmp 543,0.9192509229566815,,,0.0709473774154047,
naltrexone hydrochloride,0.9192509229566815,,,0.0709473774154047,
ei-228,0.9192509229566815,,,0.0709473774154047,
ei-148,0.9192509229566815,,,0.0709473774154047,
foliosidine,0.9192509229566815,,,0.0709473774154047,
BRD-K07790824,0.9192509229566815,,,0.0709473774154047,
BRD-K07403598,0.9192509229566815,,,0.0709473774154047,
BRD-K09299610,0.9192509229566815,,,0.0709473774154047,
BRD-K02589376,0.9192509229566815,,,0.0709473774154047,
u 99194 maleate,0.9192509229566815,,,0.0709473774154047,
anagrelide hydrochloride,0.9192509229566815,,,0.0709473774154047,
anafranil,0.9192509229566815,,,0.0709473774154047,
axon1408,0.9192509229566815,,,0.0709473774154047,
bcl-2 inhibitor,0.9192509229566815,,,0.0709473774154047,
bay 11-7821,0.9192509229566815,,,0.0709473774154047,
amitriptyline hydrochloride,0.9192509229566815,,,0.0709473774154047,
isradipine,0.9192509229566815,,,0.0709473774154047,
BRD-K89209981,0.9192509229566815,,,0.0709473774154047,
BRD-K01868942,0.9192509229566815,,,0.0709473774154047,
BRD-K90700939,0.9192509229566815,,,0.0709473774154047,
BRD-K89843224,0.9192509229566815,,,0.0709473774154047,
BRD-K05114711,0.9192509229566815,,,0.0709473774154047,
tridihexethyl chloride,0.9192509229566815,,,0.0709473774154047,
ivermectin,0.9192509229566815,,,0.0709473774154047,
ketanserin tartrate hydrate,0.9192509229566815,,,0.0709473774154047,
BRD-A67605442,0.9192509229566815,,,0.0709473774154047,
BRD-A61825514,0.9192509229566815,,,0.0709473774154047,
trimeprazine tartrate,0.9192509229566815,,,0.0709473774154047,
BRD-K04733502,0.9192509229566815,,,0.0709473774154047,
BRD-K03814443,0.9192509229566815,,,0.0709473774154047,
BRD-K05197617,0.9192509229566815,,,0.0709473774154047,
phenothiazine,0.9192509229566815,,,0.0709473774154047,
BRD-K90826279,0.9192509229566815,,,0.0709473774154047,
BRD-K77480336,0.9192509229566815,,,0.0709473774154047,
np-009169,0.9192509229566815,,,0.0709473774154047,
nu 1025,0.9192509229566815,,,0.0709473774154047,
ntncb hydrochloride,0.9192509229566815,,,0.0709473774154047,
opipramol dihydrochloride,0.9192509229566815,,,0.0709473774154047,
olmesartan medoxomil,0.9192509229566815,,,0.0709473774154047,
ossk 645683,0.9192509229566815,,,0.0709473774154047,
BRD-K76938712,0.9192509229566815,,,0.0709473774154047,
BRD-K77987635,0.9192509229566815,,,0.0709473774154047,
BRD-K79404599,0.9192509229566815,,,0.0709473774154047,
BRD-K79131428,0.9192509229566815,,,0.0709473774154047,
triamterene,0.9192509229566815,,,0.0709473774154047,
tripelennamine citrate,0.9192509229566815,,,0.0709473774154047,
oxibendazole,0.9192509229566815,,,0.0709473774154047,
BRD-K88868628,0.9192509229566815,,,0.0709473774154047,
"betamethasone 17,21-dipropionate",0.9192509229566815,,,0.0709473774154047,
bjm-csc-19 brd-k92817986,0.9192509229566815,,,0.0709473774154047,
bl-077,0.9192509229566815,,,0.0709473774154047,
bl-076,0.9192509229566815,,,0.0709473774154047,
ossk 647368,0.9192509229566815,,,0.0709473774154047,
BRD-K05520923,0.9192509229566815,,,0.0709473774154047,
BRD-K05452595,0.9192509229566815,,,0.0709473774154047,
pt-630,0.9192509229566815,,,0.0709473774154047,
psh 008,0.9192509229566815,,,0.0709473774154047,
pz0005,0.9192509229566815,,,0.0709473774154047,
oxymetazoline hydrochloride,0.9192509229566815,,,0.0709473774154047,
oxprenolol hydrochloride,0.9192509229566815,,,0.0709473774154047,
BRD-K88008216,0.9192509229566815,,,0.0709473774154047,
BRD-K32536677,0.9192509229566815,,,0.0709473774154047,
flucytosine,0.9192509229566815,,,0.0709473774154047,
floxuridine,0.9192509229566815,,,0.0709473774154047,
flumethasone,0.9192509229566815,,,0.0709473774154047,
y-27152,0.9192509229566815,,,0.0709473774154047,
st4070169,0.9192509229566815,,,0.0709473774154047,
stock1s-03920,0.9192509229566815,,,0.0709473774154047,
stk249718,0.9192509229566815,,,0.0709473774154047,
"stat3 inhibitor vi, s31-201",0.9192509229566815,,,0.0709473774154047,
st638,0.9192509229566815,,,0.0709473774154047,
ethotoin,0.9192509229566815,,,0.0709473774154047,
leflunomide,0.9192509229566815,,,0.0709473774154047,
le 300,0.9192509229566815,,,0.0709473774154047,
BRD-K91818252,0.9192509229566815,,,0.0709473774154047,
"2,5-dideoxyadenosine",0.9192509229566815,,,0.0709473774154047,
zileuton,0.9192509229566815,,,0.0709473774154047,
4-fluoro-n-pyridin-3-yl-benzamide,0.9192509229566815,,,0.0709473774154047,
w-13 hydrochloride,0.9192509229566815,,,0.0709473774154047,
BRD-A50388635,0.9192509229566815,,,0.0709473774154047,
ketorolac tromethamine,0.9192509229566815,,,0.0709473774154047,
BRD-A81530502,0.9192509229566815,,,0.0709473774154047,
BRD-A81282034,0.9192509229566815,,,0.0709473774154047,
BRD-A77467113,0.9192509229566815,,,0.0709473774154047,
BRD-A25088322,0.9192509229566815,,,0.0709473774154047,
BRD-A19248578,0.9192509229566815,,,0.0709473774154047,
"ym 298198, desmethyl-",0.9192509229566815,,,0.0709473774154047,
urapidil hydrochloride,0.9192509229566815,,,0.0709473774154047,
liothyronine,0.9192509229566815,,,0.0709473774154047,
BRD-K92107474,0.9192509229566815,,,0.0709473774154047,
angiogenesis inhibitor,0.9192509229566815,,,0.0709473774154047,
arg-csc-91,0.9192509229566815,,,0.0709473774154047,
arctigenin,0.9192509229566815,,,0.0709473774154047,
BRD-K95760042,0.9192509229566815,,,0.0709473774154047,
BRD-K94841585,0.9192509229566815,,,0.0709473774154047,
BRD-K94390040,0.9192509229566815,,,0.0709473774154047,
penfluridol,0.9192509229566815,,,0.0709473774154047,
perphenazine,0.9192509229566815,,,0.0709473774154047,
phenoxazine,0.9192509229566815,,,0.0709473774154047,
BRD-K96076993,0.9192509229566815,,,0.0709473774154047,
BRD-K97274161,0.9192509229566815,,,0.0709473774154047,
prednisolone hemisuccinate,0.9192509229566815,,,0.0709473774154047,
fendiline hydrochloride,0.9192509229566815,,,0.0709473774154047,
phenazopyridine hydrochloride,0.9192509229566815,,,0.0709473774154047,
BRD-K93578426,0.9192509229566815,,,0.0709473774154047,
r(-)-n-allylnorapomorphine,0.9192509229566815,,,0.0709473774154047,
r(-) apomorphine hydrochloride hemihydrate,0.9192509229566815,,,0.0709473774154047,
BRD-K82024442,0.9192509229566815,,,0.0709473774154047,
auraptene,0.9192509229566815,,,0.0709473774154047,
flutamide,0.9192509229566815,,,0.0709473774154047,
flurofamide,0.9192509229566815,,,0.0709473774154047,
ethylestrenol,0.9192509229566815,,,0.0709473774154047,
fenoterol hydrobromide,0.9192509229566815,,,0.0709473774154047,
BRD-K25731886,0.9192509229566815,,,0.0709473774154047,
ethacrynic acid,0.9192509229566815,,,0.0709473774154047,
ezetimibe,0.9192509229566815,,,0.0709473774154047,
pravastatin sodium salt,0.9192509229566815,,,0.0709473774154047,
s1022,0.9192509229566815,,,0.0709473774154047,
chlortetracycline hydrochloride,0.9192509229566815,,,0.0709473774154047,
cilostazol,0.9192509229566815,,,0.0709473774154047,
BRD-K61053657,0.9192509229566815,,,0.0709473774154047,
mefloquine,0.9192509229566815,,,0.0709473774154047,
cladribine,0.9192509229566815,,,0.0709473774154047,
cgp 57380,0.9192509229566815,,,0.0709473774154047,
cgs 20625,0.9192509229566815,,,0.0709473774154047,
cgs 12066b,0.9192509229566815,,,0.0709473774154047,
s1140,0.9192509229566815,,,0.0709473774154047,
BRD-K56477805,0.9192509229566815,,,0.0709473774154047,
chloroguanide hydrochloride,0.9192509229566815,,,0.0709473774154047,
BRD-K68588778,0.9192509229566815,,,0.0709473774154047,
BRD-K85818861,0.9192509229566815,,,0.0709473774154047,
nocodazole,0.9192509229566815,,,0.0709473774154047,
nnc 55-0396 dihydrochloride,0.9192509229566815,,,0.0709473774154047,
nitrofurazone,0.9192509229566815,,,0.0709473774154047,
norpramin,0.9192509229566815,,,0.0709473774154047,
BRD-K65366129,0.9192509229566815,,,0.0709473774154047,
chlormadinone acetate,0.9192509229566815,,,0.0709473774154047,
tl hras24 brd-k93060291,0.9192509229566815,,,0.0709473774154047,
norethynodrel,0.9192509229566815,,,0.0709473774154047,
bw-b 70c,0.9192509229566815,,,0.0709473774154047,
BRD-K73951926,0.9192509229566815,,,0.0709473774154047,
BRD-K73567619,0.9192509229566815,,,0.0709473774154047,
BRD-K74980345,0.9192509229566815,,,0.0709473774154047,
nisoldipine,0.9192509229566815,,,0.0709473774154047,
BRD-K70693222,0.9192509229566815,,,0.0709473774154047,
cp 94253 hydrochloride,0.9192509229566815,,,0.0709473774154047,
cyclosporin a,0.9192509229566815,,,0.0709473774154047,
cyclopenthiazide,0.9192509229566815,,,0.0709473774154047,
s1042,0.9192509229566815,,,0.0709473774154047,
s1107,0.9192509229566815,,,0.0709473774154047,
s1148,0.9192509229566815,,,0.0709473774154047,
BRD-K67870070,0.9192509229566815,,,0.0709473774154047,
BRD-K60757524,0.9192509229566815,,,0.0709473774154047,
cyclopamine,0.9192509229566815,,,0.0709473774154047,
nelfinavir,0.9192509229566815,,,0.0709473774154047,
ticlopidine hydrochloride,0.9192509229566815,,,0.0709473774154047,
thyroxine (l),0.9192509229566815,,,0.0709473774154047,
BRD-K14939371,0.9192509229566815,,,0.0709473774154047,
tramadol,0.9192509229566815,,,0.0709473774154047,
BRD-K68174511,0.9192509229566815,,,0.0709473774154047,
BRD-K67941506,0.9192509229566815,,,0.0709473774154047,
mevastatin,0.9192509229566815,,,0.0709473774154047,
mk-2206,0.9192509229566815,,,0.0709473774154047,
BRD-K16118047,0.9192509229566815,,,0.0709473774154047,
BRD-K16472144,0.9192509229566815,,,0.0709473774154047,
BRD-K18364651,0.9192509229566815,,,0.0709473774154047,
harpagoside,0.9192509229566815,,,0.0709473774154047,
meprylcaine hydrochloride,0.9192509229566815,,,0.0709473774154047,
methoprene acid,0.9192509229566815,,,0.0709473774154047,
metergoline,0.9192509229566815,,,0.0709473774154047,
methylergometrine maleate,0.9192509229566815,,,0.0709473774154047,
"methyldopa (l,-)",0.9192509229566815,,,0.0709473774154047,
BRD-K14880289,0.9192509229566815,,,0.0709473774154047,
nifuroxazide,0.9192509229566815,,,0.0709473774154047,
BRD-K70960308,0.9192509229566815,,,0.0709473774154047,
BRD-K70831943,0.9192509229566815,,,0.0709473774154047,
BRD-K66359319,0.9192509229566815,,,0.0709473774154047,
BRD-K65983740,0.9192509229566815,,,0.0709473774154047,
BRD-K65904652,0.9192509229566815,,,0.0709473774154047,
hy-13001,0.9192509229566815,,,0.0709473774154047,
hy-11067,0.9192509229566815,,,0.0709473774154047,
BRD-K03015355,0.9192509229566815,,,0.0709473774154047,
indirubin-3?-monoxime,0.9192509229566815,,,0.0709473774154047,
BRD-K06405410,0.9192509229566815,,,0.0709473774154047,
BRD-K06009608,0.9192509229566815,,,0.0709473774154047,
rg-14620,0.9192509229566815,,,0.0709473774154047,
nomifensine maleate,0.9192509229566815,,,0.0709473774154047,
rifabutin,0.9192509229566815,,,0.0709473774154047,
ribavirin,0.9192509229566815,,,0.0709473774154047,
hy-11006,0.9192509229566815,,,0.0709473774154047,
hy-10966,0.9192509229566815,,,0.0709473774154047,
hy-50877,0.9192509229566815,,,0.0709473774154047,
BRD-K72703948,0.9192509229566815,,,0.0709473774154047,
BRD-K72451865,0.9192509229566815,,,0.0709473774154047,
bupropion hydrochloride,0.9192509229566815,,,0.0709473774154047,
budesonide,0.9192509229566815,,,0.0709473774154047,
np-001821,0.9192509229566815,,,0.0709473774154047,
rdr 01085,0.9192509229566815,,,0.0709473774154047,
rhizocarpic acid,0.9192509229566815,,,0.0709473774154047,
BRD-K83929831,0.9192509229566815,,,0.0709473774154047,
rilmenidine hemifumarate,0.9192509229566815,,,0.0709473774154047,
toltrazuril,0.9192509229566815,,,0.0709473774154047,
tms,0.9192509229566815,,,0.0709473774154047,
"ici 192,605",0.9192509229566815,,,0.0709473774154047,
icariin,0.9192509229566815,,,0.0709473774154047,
BRD-K14681867,0.9192509229566815,,,0.0709473774154047,
BRD-K14328427,0.9192509229566815,,,0.0709473774154047,
toremifene,0.9192509229566815,,,0.0709473774154047,
tretinoin,0.9192509229566815,,,0.0709473774154047,
hydrocortisone phosphate triethylamine,0.9192509229566815,,,0.0709473774154047,
megestrol acetate,0.9192509229566815,,,0.0709473774154047,
tizanidine hcl,0.9192509229566815,,,0.0709473774154047,
"tiratricol, 3,3',5-triiodothyroacetic acid",0.9192509229566815,,,0.0709473774154047,
carbacyclin,0.9192509229566815,,,0.0709473774154047,
catechin pentabenzoate,0.9192509229566815,,,0.0709473774154047,
rolipram,0.9192509229566815,,,0.0709473774154047,
roxatidine acetate hcl,0.9192509229566815,,,0.0709473774154047,
bepridil hydrochloride,0.9192509229566815,,,0.0709473774154047,
BRD-K83213280,0.9192509229566815,,,0.0709473774154047,
carbidopa,0.9192509229566815,,,0.0709473774154047,
blebbistatin,0.9192509229566815,,,0.0709473774154047,
