gene,log2FC,pvalue,padj
Gm18290,-2.7598353510125997,0.005210906711115002,0.34747273387298677
Sirpb1a,3.4421113191550416,0.005282846749629681,0.3477569953614906
Caprin2,-0.937484362141979,0.005285357104673455,0.3477569953614906
Fastkd3,-0.6922482744127922,0.005285954303896843,0.3477569953614906
Pclo,-1.1488636173349285,0.005293795462793745,0.3477569953614906
Ccl2,2.2950828477212575,0.005294187386780247,0.3477569953614906
Pde6d,-0.5451115051583884,0.005323522378133702,0.3486431843179527
Slc39a11,0.8466285295856597,0.005370407346408779,0.34995014610775715
Med14,-0.894420245893814,0.005388158212908499,0.34995014610775715
Or10d1b,-0.8459277599557877,0.0053911883449456795,0.34995014610775715
Shld1,-0.5668957141132402,0.005427642223830317,0.35016651701454027
Rgs4,-1.0381880970338422,0.005440727633733654,0.35016651701454027
Six3,-1.1872310659983372,0.00544615183559507,0.35016651701454027
Gm49744,-2.155772291273884,0.005494451762074253,0.35016651701454027
Ralgapb,-1.1994483810846326,0.005501453839796894,0.35016651701454027
Fhip1b,-0.4171621032353219,0.0055048241797249755,0.35016651701454027
Ints3,0.4797308353065848,0.005505912969190226,0.35016651701454027
Scn8a,-1.437485523978851,0.005525195292426879,0.3502622912244333
Gvin3,1.4738068511051523,0.005539253685348911,0.3502622912244333
Csdc2,-0.9817535840108995,0.005574186688493598,0.3514612552444173
Tubb3,-0.894913645042136,0.005595437164702524,0.3517931280265116
Ssc5d,-1.6625505295966168,0.005647745092195451,0.3530682135268217
Gm8935,-2.17680602494439,0.005669664186557412,0.3530682135268217
Abhd18,-1.572393857440546,0.005684353425028737,0.3530682135268217
Adra1b,-2.607996023705838,0.005698931854652868,0.3530682135268217
Ddb2,-0.6106772174579946,0.005759717985965934,0.3530682135268217
Clcc1,0.4627042463817901,0.00576812265885371,0.3530682135268217
Ccrl2,0.8599854734577796,0.0057861002951664475,0.3530682135268217
Gabarapl1,-0.4331817124472437,0.00579431367089832,0.3530682135268217
Apbb1,-0.9230729065822629,0.005814264113829677,0.3530682135268217
Twf1,0.588864394926027,0.005872436266166709,0.3530682135268217
