gene,log2FC,pvalue,padj
Gm47355,0.6216581172409281,0.0008319974771984895,0.13794193842797056
AU040320,-0.37016283072114575,0.0008347261727983559,0.13794193842797056
Pcdhb7,-1.69897482045846,0.0008370794356178452,0.13794193842797056
Taf4b,1.326523596760202,0.0008546042242984072,0.13794193842797056
Zcchc7,0.8021561113315556,0.0008563684762583587,0.13794193842797056
Tcea2,-0.9411948412131448,0.0008580644164392423,0.13794193842797056
Cux1,-0.747528616034165,0.0008616637518198412,0.13794193842797056
Gm15737,2.1637732904752816,0.0008669211124947445,0.13794193842797056
Lag3,-1.2740230333987963,0.0008718527426801071,0.13794193842797056
Ccny,1.009809273510248,0.0008741407224945123,0.13794193842797056
4833439L19Rik,-0.4017712799720208,0.0008766626473369632,0.13794193842797056
Cflar,-0.5350031540540048,0.0008777543181693997,0.13794193842797056
Lancl2,-0.7486044520728843,0.0008850863244151177,0.13794193842797056
Nsg1,-0.8681650967442636,0.0008851834667450976,0.13794193842797056
Spop,-0.3206149771521858,0.0008858657643719006,0.13794193842797056
Gm14770,2.991498461038937,0.0008871976069344483,0.13794193842797056
Ppp2r1a,-0.4623101984069038,0.0008916935384587658,0.13794193842797056
Snx19,-0.5960280929713164,0.000895291533579597,0.13794193842797056
Grifin,7.290427814029014,0.0008955377268355981,0.13794193842797056
Kcnab3,-1.0402838037897393,0.0008961369885240892,0.13794193842797056
Pigg,-0.7828601331952942,0.0008962792104901063,0.13794193842797056
Rab9b,-2.0226363046337097,0.0008984738517779581,0.13794193842797056
Cxcr2,1.2824753720642148,0.0008986044534393941,0.13794193842797056
D16Ertd472e,0.493040981069516,0.0009101169623250896,0.13857891305854222
Lad1,6.027850015693951,0.0009194963858123774,0.13857891305854222
Ecscr,-0.791942821970407,0.0009277164592074444,0.13857891305854222
Vmn2r99,0.6570179230377482,0.0009319082375223208,0.13857891305854222
Crybb2,8.69649678829824,0.0009470972723159323,0.13857891305854222
Sack1e,2.8444790341737214,0.0009474049778182374,0.13857891305854222
Tcp11l2,-0.6651217544817065,0.0009503695502379509,0.13857891305854222
Gm11760,3.3548856705782475,0.0009554980453987988,0.13857891305854222
Golm2,0.755088624018299,0.0009584031556342158,0.13857891305854222
Tubb4a,-0.9078479853687131,0.0009700537511420394,0.1391866154663509
Or4d11,1.5474906825171342,0.0009785850996481679,0.1391866154663509
Arr3,0.8908610665554217,0.000981237071376202,0.1391866154663509
Parvb,1.7308153728507918,0.0009918950070167366,0.13949089486006275
Lhx9,-2.0975076433105713,0.0009958300543284867,0.13949089486006275
Slc36a4,-0.9032683163482176,0.00101100448202766,0.14053318171653753
Ndrg4,-1.3212903457863998,0.001015811861417057,0.14053318171653753
Lbp,-4.069852736379483,0.0010353260170246847,0.14235415149421615
Nrn1,1.559832257616363,0.001059115661857278,0.1436036028223824
Ccdc184,-0.9267739228037284,0.001064445175616851,0.1436036028223824
Vmn1r55,0.653439174624495,0.001064758089083645,0.1436036028223824
Cyb5r1,0.6309726510673208,0.001079238486702031,0.1436036028223824
Gstk1,1.222573005427801,0.0010802513723791227,0.1436036028223824
Gm47626,0.8860197203872087,0.0010864638914076957,0.1436036028223824
Zfp84,-0.44905973668917376,0.0010953079866289988,0.1436036028223824
Insr,0.4382448225244282,0.0010956726790392376,0.1436036028223824
Pygl,-0.7453664065952008,0.001108842826270541,0.14443257968317263
Cdk14,-0.5910878023922432,0.0011162038248598693,0.14443257968317263
Vmn2r115,0.7372647969870547,0.0011213309327535266,0.14443257968317263
Ankrd13d,-0.9461635495311818,0.0011329838781975496,0.14509962673236276
Ap2m1,-0.47446304852117294,0.0011651440947594047,0.146683371945194
