axis,tissue,condition,source,target,lr_means,magnitude_rank,specificity_rank
Spp1|Cd44,Retina,Sham,DAM-like MG,Homeostatic MG,0.13575631,0.3154028781064477,0.2282945353066473
Spp1|Cd44,Retina,Sham,DAM-like MG,NK cell,0.5941997,0.563641453973348,0.0019185089209808
Spp1|Cd44,Retina,Sham,DAM-like MG,Neutrophil,0.93385077,0.565845026027519,0.0003381649090451
Spp1|Cd44,Retina,Sham,DAM-like MG,DAM-like MG,0.18957737,0.8449363923527329,0.0027609997879886
Spp1|Cd44,Retina,Sham,DAM-like MG,Proliferating MG,0.2757,1.0,0.0027609997879886
Spp1|Cd44,Retina,Sham,DAM-like MG,T cell,0.20942686,1.0,0.0027609997879886
Spp1|Cd44,Retina,Sham,DAM-like MG,BAM,0.21660307,1.0,0.0027609997879886
Spp1|Cd44,Retina,Sham,DAM-like MG,B cell,0.24504772,1.0,0.0027609997879886
Spp1|Cd44,Retina,MB,Iron+ MG (Fth1+),gdT cell,1.0356815,0.179338821997511,0.0004749352841426
Spp1|Cd44,Retina,MB,Iron+ MG (Fth1+),Neutrophil,0.97474194,0.2369793558933821,0.0008232505349592
Spp1|Cd44,Retina,MB,Proliferating MG,Homeostatic MG,0.14177623,0.272642793439615,1.0
Spp1|Cd44,Retina,MB,Neutrophil,gdT cell,0.9231545,0.3038965201589036,0.0022268671886658
Spp1|Cd44,Retina,MB,Iron+ MG (Fth1+),pDC,0.91483265,0.3146950358607345,0.0014905837614855
Spp1|Cd44,Retina,MB,MHCII+ Mac/APC,pDC,0.58810544,0.3853212025452272,0.0820019176822026
Spp1|Cd44,Retina,MB,Neutrophil,Neutrophil,0.86221486,0.406662810842672,0.0033598965096163
Spp1|Cd44,Retina,MB,MHCII+ Mac/APC,Neutrophil,0.6480147,0.4458604590690675,0.042456381857731
Spp1|Cd44,Retina,MB,Proliferating MG,gdT cell,0.6811471,0.4805633566076803,0.1595689507300115
Spp1|Cd44,Retina,MB,T cell,NK cell,0.48677424,0.4839943746104794,0.1086774853339706
Spp1|Cd44,Retina,MB,Neutrophil,BAM,0.47931254,0.5039854039650037,0.0415723358424949
Spp1|Cd44,Retina,MB,DAM-like MG,gdT cell,0.80952984,0.5161607772718635,0.0128099878321781
Spp1|Cd44,Retina,MB,DAM-like MG,T cell,0.4741625,0.520530886800737,0.0342112480436324
Spp1|Cd44,Retina,MB,MHCII+ Mac/APC,Homeostatic MG,0.16958348,0.5242885917490929,1.0
Spp1|Cd44,Retina,MB,Iron+ MG (Fth1+),DAM-like MG,0.5584398,0.5263520576145161,0.0238566047387164
Spp1|Cd44,Retina,MB,Neutrophil,pDC,0.8023056,0.5324411093190393,0.0051986713830376
Spp1|Cd44,Retina,MB,MHCII+ Mac/APC,gdT cell,0.70895433,0.5331351443214101,0.0227121777392211
Spp1|Cd44,Retina,MB,Iron+ MG (Fth1+),Activated MG (Ccl5+),0.56242645,0.5506148969159561,0.0197670153698206
Spp1|Cd44,Retina,MB,Proliferating MG,Neutrophil,0.6202074,0.5678700351227532,0.1838937022685288
Spp1|Cd44,Retina,MB,Neutrophil,Activated MG (Ccl5+),0.44989938,0.6019461514180418,0.1190904286714735
Spp1|Cd44,Retina,MB,Neutrophil,DAM-like MG,0.44591272,0.6170050845682087,0.1375138204550733
Spp1|Cd44,Retina,MB,Iron+ MG (Fth1+),NK cell,0.76367676,0.6308919580490352,0.0062642656523975
Spp1|Cd44,Retina,MB,Neutrophil,B cell,0.5187559,0.6337990314160027,0.0135374727263442
Spp1|Cd44,Retina,MB,DAM-like MG,NK cell,0.53752506,0.6633117965828713,0.0135374727263442
Spp1|Cd44,Retina,MB,DAM-like MG,Neutrophil,0.74859023,0.6716367650874165,0.0135374727263442
Spp1|Cd44,Retina,MB,Proliferating MG,pDC,0.5602982,0.6743967695709904,0.2023119011607927
Spp1|Cd44,Retina,MB,Neutrophil,MHCII+ Mac/APC,0.5295632,0.6823688581172505,0.0135374727263442
Spp1|Cd44,Retina,MB,DAM-like MG,Proliferating MG,0.42845994,0.6871724137257047,0.0943193012800549
Spp1|Cd44,Retina,MB,MHCII+ Mac/APC,NK cell,0.43694955,0.6953614594438118,0.4378341424157088
Spp1|Cd44,Retina,MB,T cell,gdT cell,0.75877905,0.7056137131636377,0.0135374727263442
Spp1|Cd44,Retina,MB,T cell,T cell,0.42341167,0.7074049647809232,0.276149508646156
Spp1|Cd44,Retina,MB,Iron+ MG (Fth1+),Homeostatic MG,0.4963107,0.7247186205195932,0.1838937022685288
Spp1|Cd44,Retina,MB,T cell,pDC,0.63793015,0.7267127717251274,0.0135374727263442
Spp1|Cd44,Retina,MB,Iron+ MG (Fth1+),BAM,0.5918396,0.7339146572392262,0.0135374727263442
Spp1|Cd44,Retina,MB,Neutrophil,Proliferating MG,0.5420846,0.7374404333675857,0.0135374727263442
Spp1|Cd44,Retina,MB,DAM-like MG,MHCII+ Mac/APC,0.41593856,0.7426861553549517,0.1260266217377521
Spp1|Cd44,Retina,MB,Proliferating MG,DAM-like MG,0.20390533,0.7786186534044389,1.0
Spp1|Cd44,Retina,MB,DAM-like MG,B cell,0.40513128,0.7956248601143123,0.3010700173643092
Spp1|Cd44,Retina,MB,Proliferating MG,Activated MG (Ccl5+),0.20789197,0.8144767132048644,1.0
Spp1|Cd44,Retina,MB,Iron+ MG (Fth1+),T cell,0.70031416,0.8221833660437974,0.0135374727263442
Spp1|Cd44,Retina,MB,T cell,Neutrophil,0.6978394,0.8305361978686993,0.0135374727263442
Spp1|Cd44,Retina,MB,DAM-like MG,pDC,0.68868095,0.8614686990020898,0.0135374727263442
Spp1|Cd44,Retina,MB,Neutrophil,T cell,0.58778715,0.92761024304806,0.0135374727263442
Spp1|Cd44,Retina,MB,T cell,Proliferating MG,0.37770915,0.9367734972780442,1.0
Spp1|Cd44,Retina,MB,Iron+ MG (Fth1+),B cell,0.631283,0.9588165774399562,0.0135374727263442
Spp1|Cd44,Retina,MB,MHCII+ Mac/APC,T cell,0.37358698,0.9605160061460704,0.860158384424986
Spp1|Cd44,Retina,MB,T cell,Homeostatic MG,0.21940818,0.9807228976675564,1.0
Spp1|Cd44,Retina,MB,Iron+ MG (Fth1+),Proliferating MG,0.65461165,0.9833383141240136,0.0135374727263442
Spp1|Cd44,Retina,MB,Neutrophil,NK cell,0.6511497,0.995219705769408,0.0135374727263442
Spp1|Cd44,Retina,MB,T cell,Activated MG (Ccl5+),0.28552392,1.0,1.0
Spp1|Cd44,Retina,MB,T cell,B cell,0.35438043,1.0,1.0
Spp1|Cd44,Retina,MB,T cell,BAM,0.31493706,1.0,1.0
Spp1|Cd44,Retina,MB,Proliferating MG,T cell,0.34577972,1.0,1.0
Spp1|Cd44,Retina,MB,Neutrophil,Homeostatic MG,0.38378364,1.0,1.0
Spp1|Cd44,Retina,MB,T cell,DAM-like MG,0.2815373,1.0,1.0
Spp1|Cd44,Retina,MB,MHCII+ Mac/APC,Proliferating MG,0.32788444,1.0,1.0
Spp1|Cd44,Retina,MB,MHCII+ Mac/APC,MHCII+ Mac/APC,0.31536302,1.0,1.0
Spp1|Cd44,Retina,MB,MHCII+ Mac/APC,DAM-like MG,0.23171258,1.0,1.0
Spp1|Cd44,Retina,MB,MHCII+ Mac/APC,BAM,0.26511237,1.0,1.0
Spp1|Cd44,Retina,MB,MHCII+ Mac/APC,B cell,0.30455574,1.0,1.0
Spp1|Cd44,Retina,MB,T cell,MHCII+ Mac/APC,0.3651877,1.0,0.4658009419651013
Spp1|Cd44,Retina,MB,MHCII+ Mac/APC,Activated MG (Ccl5+),0.23569924,1.0,1.0
Spp1|Cd44,Retina,MB,Proliferating MG,Proliferating MG,0.3000772,1.0,1.0
Spp1|Cd44,Retina,MB,Iron+ MG (Fth1+),MHCII+ Mac/APC,0.64209026,1.0,0.0135374727263442
Spp1|Cd44,Retina,MB,DAM-like MG,Homeostatic MG,0.270159,1.0,1.0
Spp1|Cd44,Retina,MB,DAM-like MG,DAM-like MG,0.3322881,1.0,0.8340047847683136
Spp1|Cd44,Retina,MB,DAM-like MG,BAM,0.3656879,1.0,0.399576605622143
Spp1|Cd44,Retina,MB,DAM-like MG,Activated MG (Ccl5+),0.33627474,1.0,0.7599606576578914
Spp1|Cd44,Retina,MB,Proliferating MG,B cell,0.27674848,1.0,1.0
Spp1|Cd44,Retina,MB,Proliferating MG,BAM,0.23730512,1.0,1.0
Spp1|Cd44,Retina,MB,Proliferating MG,NK cell,0.4091423,1.0,1.0
Spp1|Cd44,Retina,MB,Proliferating MG,MHCII+ Mac/APC,0.28755575,1.0,1.0
Spp1|Cd44,OpticNerve,Sham,Iron+ MG (Fth1+),Neutrophil,1.2192631,0.13544869284139,0.0007107265536792
Spp1|Cd44,OpticNerve,Sham,DAM-like MG,Neutrophil,1.1640984,0.2517252729100968,0.000858560606098
Spp1|Cd44,OpticNerve,Sham,Proliferating MG,Homeostatic MG,0.11387806,0.3397362778888244,1.0
Spp1|Cd44,OpticNerve,Sham,Proliferating MG,Neutrophil,1.0321283,0.4201387911482573,0.0038253673365801
Spp1|Cd44,OpticNerve,Sham,MHCII+ Mac/APC,NK cell,0.57351947,0.5142384771885664,0.0148887092605661
Spp1|Cd44,OpticNerve,Sham,MHCII+ Mac/APC,MHCII+ Mac/APC,0.5616886,0.5300264873413446,0.0170581936086816
Spp1|Cd44,OpticNerve,Sham,MHCII+ Mac/APC,Homeostatic MG,0.14065781,0.5821038810352535,1.0
Spp1|Cd44,OpticNerve,Sham,Iron+ MG (Fth1+),T cell,0.5158606,0.5975432586327304,0.0011270391175292
Spp1|Cd44,OpticNerve,Sham,DAM-like MG,T cell,0.46069583,0.6480798386935802,0.0040817703543231
Spp1|Cd44,OpticNerve,Sham,MHCII+ Mac/APC,Neutrophil,1.0589081,0.7374880082276154,0.000858560606098
Spp1|Cd44,OpticNerve,Sham,Iron+ MG (Fth1+),BAM,0.40447932,0.845364785811053,0.0144867654989689
Spp1|Cd44,OpticNerve,Sham,Proliferating MG,NK cell,0.5467397,0.8631259565251698,0.0257971842064491
Spp1|Cd44,OpticNerve,Sham,DAM-like MG,MHCII+ Mac/APC,0.6668789,0.8741284449813265,0.000858560606098
Spp1|Cd44,OpticNerve,Sham,Proliferating MG,MHCII+ Mac/APC,0.53490883,0.8858799511539575,0.0257971842064491
Spp1|Cd44,OpticNerve,Sham,Iron+ MG (Fth1+),NK cell,0.73387456,0.8892181496315701,0.000858560606098
Spp1|Cd44,OpticNerve,Sham,DAM-like MG,NK cell,0.67870975,0.8967440445523145,0.000858560606098
Spp1|Cd44,OpticNerve,Sham,Proliferating MG,DAM-like MG,0.19361308,0.9084803417464518,0.4707692859715122
Spp1|Cd44,OpticNerve,Sham,Proliferating MG,Proliferating MG,0.19371942,0.9087709854808828,0.5792275131453539
Spp1|Cd44,OpticNerve,Sham,Iron+ MG (Fth1+),MHCII+ Mac/APC,0.72204363,0.9260661115543812,0.000858560606098
Spp1|Cd44,OpticNerve,Sham,Iron+ MG (Fth1+),Proliferating MG,0.38085425,0.9494772628250068,0.0257971842064491
Spp1|Cd44,OpticNerve,Sham,Iron+ MG (Fth1+),DAM-like MG,0.3807479,0.9499925633375365,0.0257971842064491
Spp1|Cd44,OpticNerve,Sham,Proliferating MG,BAM,0.21734452,1.0,0.2163133277269602
Spp1|Cd44,OpticNerve,Sham,MHCII+ Mac/APC,DAM-like MG,0.22039285,1.0,0.4258755437699186
Spp1|Cd44,OpticNerve,Sham,MHCII+ Mac/APC,Proliferating MG,0.22049919,1.0,0.5273009639977467
Spp1|Cd44,OpticNerve,Sham,MHCII+ Mac/APC,BAM,0.24412428,1.0,0.3302802813832476
Spp1|Cd44,OpticNerve,Sham,MHCII+ Mac/APC,T cell,0.35550553,1.0,0.2208689573891899
Spp1|Cd44,OpticNerve,Sham,Iron+ MG (Fth1+),Homeostatic MG,0.30101287,1.0,0.0440829025637232
Spp1|Cd44,OpticNerve,Sham,Proliferating MG,T cell,0.32872579,1.0,0.0612573176543447
Spp1|Cd44,OpticNerve,Sham,DAM-like MG,Proliferating MG,0.3256895,1.0,0.0426672208889264
Spp1|Cd44,OpticNerve,Sham,DAM-like MG,Homeostatic MG,0.2458481,1.0,0.0844384744130265
Spp1|Cd44,OpticNerve,Sham,DAM-like MG,DAM-like MG,0.32558316,1.0,0.0427373078131943
Spp1|Cd44,OpticNerve,Sham,DAM-like MG,BAM,0.34931457,1.0,0.0354909610764638
Spp1|Cd44,OpticNerve,MB,BAM,Iron+ MG (Fth1+),0.12890276,0.3216254524689395,1.0
Spp1|Cd44,OpticNerve,MB,MHCII+ Mac/APC,MHCII+ Mac/APC,0.58576,0.3943308402437923,0.0228918830091272
Spp1|Cd44,OpticNerve,MB,Proliferating MG,MHCII+ Mac/APC,0.5985869,0.4293379716283148,0.0103421670839832
Spp1|Cd44,OpticNerve,MB,Iron+ MG (Fth1+),MHCII+ Mac/APC,0.9287201,0.4989812730974253,0.0021261137254306
Spp1|Cd44,OpticNerve,MB,Iron+ MG (Fth1+),Homeostatic MG,0.5386961,0.5407300842159084,0.0496315665920046
Spp1|Cd44,OpticNerve,MB,BAM,Homeostatic MG,0.15642673,0.562134059806661,1.0
Spp1|Cd44,OpticNerve,MB,Proliferating MG,NK cell,0.49591678,0.6015042673257927,0.0496315665920046
Spp1|Cd44,OpticNerve,MB,Proliferating MG,T cell,0.48923773,0.6205688354169691,0.0496315665920046
Spp1|Cd44,OpticNerve,MB,MHCII+ Mac/APC,NK cell,0.48308986,0.6421223996823099,0.1017141090968818
Spp1|Cd44,OpticNerve,MB,MHCII+ Mac/APC,Iron+ MG (Fth1+),0.16821197,0.6472802378738175,1.0
Spp1|Cd44,OpticNerve,MB,MHCII+ Mac/APC,T cell,0.4764108,0.6618535152245683,0.1119558019569382
Spp1|Cd44,OpticNerve,MB,Iron+ MG (Fth1+),NK cell,0.82605004,0.6979745605580585,0.0021261137254306
Spp1|Cd44,OpticNerve,MB,DAM-like MG,Proliferating MG,0.45813477,0.7146244496321106,0.0187377230817705
Spp1|Cd44,OpticNerve,MB,Iron+ MG (Fth1+),T cell,0.819371,0.71628617515531,0.0021261137254306
Spp1|Cd44,OpticNerve,MB,DAM-like MG,BAM,0.4573354,0.7183765445556812,0.019286662679452
Spp1|Cd44,OpticNerve,MB,DAM-like MG,DAM-like MG,0.4557982,0.723274287182896,0.0202063564329222
Spp1|Cd44,OpticNerve,MB,Proliferating MG,Iron+ MG (Fth1+),0.18103889,0.746165453229791,1.0
Spp1|Cd44,OpticNerve,MB,BAM,MHCII+ Mac/APC,0.5464508,0.7511898587439196,0.0496315665920046
Spp1|Cd44,OpticNerve,MB,DAM-like MG,T cell,0.6166711,0.8154816115616571,0.0021261137254306
Spp1|Cd44,OpticNerve,MB,DAM-like MG,NK cell,0.62335014,0.8356889075488365,0.0021261137254306
Spp1|Cd44,OpticNerve,MB,Iron+ MG (Fth1+),DAM-like MG,0.65849805,0.8522196589884892,0.0021261137254306
Spp1|Cd44,OpticNerve,MB,Iron+ MG (Fth1+),Iron+ MG (Fth1+),0.5111722,0.8566501258713359,0.0496315665920046
Spp1|Cd44,OpticNerve,MB,Iron+ MG (Fth1+),BAM,0.66003525,0.8591888682823219,0.0021261137254306
Spp1|Cd44,OpticNerve,MB,Iron+ MG (Fth1+),Proliferating MG,0.66083467,0.8632185403834682,0.0021261137254306
Spp1|Cd44,OpticNerve,MB,DAM-like MG,MHCII+ Mac/APC,0.7260203,0.9556780179911992,0.0021261137254306
Spp1|Cd44,OpticNerve,MB,BAM,NK cell,0.44378066,0.9821570050746614,0.2047739250499314
Spp1|Cd44,OpticNerve,MB,MHCII+ Mac/APC,Homeostatic MG,0.19573593,0.9908873383484266,1.0
Spp1|Cd44,OpticNerve,MB,BAM,BAM,0.2777659,1.0,1.0
Spp1|Cd44,OpticNerve,MB,Proliferating MG,BAM,0.32990202,1.0,0.2044068039530693
Spp1|Cd44,OpticNerve,MB,Proliferating MG,Homeostatic MG,0.20856285,1.0,1.0
Spp1|Cd44,OpticNerve,MB,MHCII+ Mac/APC,Proliferating MG,0.3178745,1.0,0.9090952854107256
Spp1|Cd44,OpticNerve,MB,MHCII+ Mac/APC,DAM-like MG,0.3155379,1.0,0.9338723136141448
Spp1|Cd44,OpticNerve,MB,MHCII+ Mac/APC,BAM,0.3170751,1.0,0.9168203524309658
Spp1|Cd44,OpticNerve,MB,Proliferating MG,Proliferating MG,0.3307014,1.0,0.4051660038316013
Spp1|Cd44,OpticNerve,MB,DAM-like MG,Iron+ MG (Fth1+),0.30847228,1.0,0.1483690291072968
Spp1|Cd44,OpticNerve,MB,DAM-like MG,Homeostatic MG,0.3359962,1.0,0.108700212498696
Spp1|Cd44,OpticNerve,MB,BAM,T cell,0.4371016,1.0,0.2102039585604648
Spp1|Cd44,OpticNerve,MB,BAM,Proliferating MG,0.2785653,1.0,1.0
Spp1|Cd44,OpticNerve,MB,BAM,DAM-like MG,0.2762287,1.0,1.0
Spp1|Cd44,OpticNerve,MB,Proliferating MG,DAM-like MG,0.32836482,1.0,0.247735633788034
C3|C3ar1,Retina,Sham,Neutrophil,Proliferating MG,0.64067686,0.4268463730849658,0.0037853276466249
C3|C3ar1,Retina,Sham,Neutrophil,Homeostatic MG,0.5725399,0.4449503240480669,0.0106541272734139
C3|C3ar1,Retina,Sham,Neutrophil,DAM-like MG,0.7480085,0.5703999237742974,0.0027609997879886
C3|C3ar1,Retina,Sham,Neutrophil,BAM,0.768139,0.5982431683917256,0.0027609997879886
C3|C3ar1,Retina,Sham,Neutrophil,NK cell,0.19662365,0.8808201450369422,1.0
C3|C3ar1,Retina,Sham,Neutrophil,Activated MG (Ccl5+),0.36922657,1.0,0.2273125102011018
C3|C3ar1,Retina,Sham,Neutrophil,T cell,0.37629762,1.0,0.2237943383244495
C3|C3ar1,Retina,Sham,Neutrophil,Iron+ MG (Fth1+),0.40482774,1.0,0.1169845078643399
C3|C3ar1,Retina,Sham,Neutrophil,Neutrophil,0.39821336,1.0,0.21131843552776
C3|C3ar1,Retina,Sham,Neutrophil,MHCII+ MG,0.37381408,1.0,0.1203960362670305
C3|C3ar1,Retina,MB,DAM-like MG,NK cell,0.08841005,0.0163111645114919,1.0
C3|C3ar1,Retina,MB,Neutrophil,NK cell,0.1394715,0.2360314435997293,1.0
C3|C3ar1,Retina,MB,DAM-like MG,Activated MG (Ccl5+),0.19315593,0.2846265823057115,1.0
C3|C3ar1,Retina,MB,Neutrophil,BAM,0.6729205,0.3911832984721786,0.0102620399297029
C3|C3ar1,Retina,MB,DAM-like MG,MHCII+ Mac/APC,0.22182865,0.3928466113840301,1.0
C3|C3ar1,Retina,MB,DAM-like MG,MHCII+ MG,0.24244025,0.4735228306603492,1.0
C3|C3ar1,Retina,MB,Neutrophil,DAM-like MG,0.5743613,0.4905508942111932,0.0135374727263442
C3|C3ar1,Retina,MB,Neutrophil,Proliferating MG,0.5319153,0.565531037991556,0.0135374727263442
C3|C3ar1,Retina,MB,Neutrophil,Homeostatic MG,0.4374568,0.7985611573047393,0.0135374727263442
C3|C3ar1,Retina,MB,DAM-like MG,T cell,0.32948977,0.8108316479749942,0.6103644110936521
C3|C3ar1,Retina,MB,DAM-like MG,Neutrophil,0.330904,0.8181177842840475,0.3901156024776742
C3|C3ar1,Retina,MB,Neutrophil,Iron+ MG (Fth1+),0.42469096,0.8368879777948174,0.111832892817488
C3|C3ar1,Retina,MB,DAM-like MG,Iron+ MG (Fth1+),0.3736295,0.9805409906419376,0.4816555058181576
C3|C3ar1,Retina,MB,Neutrophil,Neutrophil,0.38196546,0.990753768178581,0.0201304645192682
C3|C3ar1,Retina,MB,Neutrophil,T cell,0.38055122,0.9955137254209808,0.046909646695268
C3|C3ar1,Retina,MB,Neutrophil,Activated MG (Ccl5+),0.24421738,1.0,1.0
C3|C3ar1,Retina,MB,Neutrophil,MHCII+ MG,0.2935017,1.0,0.5793454454109552
C3|C3ar1,Retina,MB,Neutrophil,MHCII+ Mac/APC,0.2728901,1.0,0.7969225753738887
C3|C3ar1,Retina,MB,DAM-like MG,Proliferating MG,0.48085386,1.0,0.0683694085788371
C3|C3ar1,Retina,MB,DAM-like MG,DAM-like MG,0.5232999,1.0,0.0228956125016604
C3|C3ar1,Retina,MB,DAM-like MG,Homeostatic MG,0.38639534,1.0,0.1700391765058153
C3|C3ar1,Retina,MB,DAM-like MG,BAM,0.6218591,1.0,0.0135374727263442
C3|C3ar1,OpticNerve,Sham,BAM,Neutrophil,0.056613848,0.0147637526053018,1.0
C3|C3ar1,OpticNerve,Sham,Proliferating MG,Neutrophil,0.06309735,0.0320491739674359,1.0
C3|C3ar1,OpticNerve,Sham,Neutrophil,Neutrophil,0.0897722,0.1225129091566611,1.0
C3|C3ar1,OpticNerve,Sham,DAM-like MG,Neutrophil,0.11996397,0.243391645264416,1.0
C3|C3ar1,OpticNerve,Sham,BAM,T cell,0.15349144,0.3838506432585766,1.0
C3|C3ar1,OpticNerve,Sham,DAM-like MG,BAM,0.64796424,0.411131134812066,0.0031159388316981
C3|C3ar1,OpticNerve,Sham,DAM-like MG,DAM-like MG,0.6735497,0.4396762418539564,0.0025599626470288
C3|C3ar1,OpticNerve,Sham,Proliferating MG,T cell,0.15997493,0.5070587416152852,1.0
C3|C3ar1,OpticNerve,Sham,BAM,NK cell,0.18992789,0.5382973963791708,1.0
C3|C3ar1,OpticNerve,Sham,DAM-like MG,Proliferating MG,0.4990865,0.549823869101874,0.010181370870501
C3|C3ar1,OpticNerve,Sham,BAM,MHCII+ MG,0.20011197,0.5753738559265716,1.0
C3|C3ar1,OpticNerve,Sham,Neutrophil,DAM-like MG,0.643358,0.5829117691583033,0.0047876005329068
C3|C3ar1,OpticNerve,Sham,Neutrophil,BAM,0.6177725,0.619881801256438,0.0057637446556595
C3|C3ar1,OpticNerve,Sham,BAM,MHCII+ Mac/APC,0.22363396,0.6740847529389449,1.0
C3|C3ar1,OpticNerve,Sham,Proliferating MG,NK cell,0.1964114,0.684676907685732,1.0
C3|C3ar1,OpticNerve,Sham,Proliferating MG,MHCII+ MG,0.20659548,0.728567133062321,1.0
C3|C3ar1,OpticNerve,Sham,Proliferating MG,MHCII+ Mac/APC,0.23011747,0.8340736423179489,0.9059595957705902
C3|C3ar1,OpticNerve,Sham,Neutrophil,Proliferating MG,0.46889472,0.9002194558757703,0.0235174128053754
C3|C3ar1,OpticNerve,Sham,Neutrophil,T cell,0.1866498,0.9397166752458396,1.0
C3|C3ar1,OpticNerve,Sham,BAM,Iron+ MG (Fth1+),0.30804664,0.9597953717862696,0.608588410399653
C3|C3ar1,OpticNerve,Sham,DAM-like MG,Homeostatic MG,0.3773029,0.9665767537377904,0.3582128269887824
C3|C3ar1,OpticNerve,Sham,BAM,Homeostatic MG,0.3139528,0.9760485144187618,1.0
C3|C3ar1,OpticNerve,Sham,DAM-like MG,Iron+ MG (Fth1+),0.37139675,0.9985457004180956,0.1511342940033185
C3|C3ar1,OpticNerve,Sham,Neutrophil,Homeostatic MG,0.34711114,1.0,0.6247583395685786
C3|C3ar1,OpticNerve,Sham,BAM,BAM,0.58461416,1.0,0.0305561226565189
C3|C3ar1,OpticNerve,Sham,Proliferating MG,BAM,0.59109765,1.0,0.0112246995155719
C3|C3ar1,OpticNerve,Sham,Proliferating MG,DAM-like MG,0.6166831,1.0,0.0089595075475204
C3|C3ar1,OpticNerve,Sham,Proliferating MG,Homeostatic MG,0.3204363,1.0,1.0
C3|C3ar1,OpticNerve,Sham,Proliferating MG,Iron+ MG (Fth1+),0.31453013,1.0,0.3848916490484571
C3|C3ar1,OpticNerve,Sham,Proliferating MG,Proliferating MG,0.44221988,1.0,0.0578460388872339
C3|C3ar1,OpticNerve,Sham,Neutrophil,NK cell,0.22308624,1.0,1.0
C3|C3ar1,OpticNerve,Sham,DAM-like MG,T cell,0.21684155,1.0,1.0
C3|C3ar1,OpticNerve,Sham,DAM-like MG,NK cell,0.25327802,1.0,0.8307404634805725
C3|C3ar1,OpticNerve,Sham,DAM-like MG,MHCII+ MG,0.2634621,1.0,0.9337277701861996
C3|C3ar1,OpticNerve,Sham,DAM-like MG,MHCII+ Mac/APC,0.2869841,1.0,0.419655391468242
C3|C3ar1,OpticNerve,Sham,Neutrophil,MHCII+ Mac/APC,0.2567923,1.0,0.4846425391872347
C3|C3ar1,OpticNerve,Sham,BAM,Proliferating MG,0.4357364,1.0,0.1543181493134798
C3|C3ar1,OpticNerve,Sham,Neutrophil,MHCII+ MG,0.23327032,1.0,1.0
C3|C3ar1,OpticNerve,Sham,Neutrophil,Iron+ MG (Fth1+),0.34120497,1.0,0.2657837051607227
C3|C3ar1,OpticNerve,Sham,BAM,DAM-like MG,0.61019963,1.0,0.0245095735596132
C3|C3ar1,OpticNerve,MB,BAM,MHCII+ Mac/APC,0.06863636,0.0179970343392596,1.0
C3|C3ar1,OpticNerve,MB,Proliferating MG,MHCII+ Mac/APC,0.093732074,0.0710763654673898,1.0
C3|C3ar1,OpticNerve,MB,BAM,NK cell,0.095757246,0.0801803289266849,1.0
C3|C3ar1,OpticNerve,MB,DAM-like MG,MHCII+ Mac/APC,0.10883874,0.1202034065076174,1.0
C3|C3ar1,OpticNerve,MB,Proliferating MG,NK cell,0.12085296,0.2578608975270374,1.0
C3|C3ar1,OpticNerve,MB,DAM-like MG,NK cell,0.13595963,0.3768248084370849,1.0
C3|C3ar1,OpticNerve,MB,DAM-like MG,DAM-like MG,0.62301695,0.5309916838776034,0.0030398857987102
C3|C3ar1,OpticNerve,MB,DAM-like MG,BAM,0.61248827,0.5460349647277734,0.0038997517495381
C3|C3ar1,OpticNerve,MB,Proliferating MG,DAM-like MG,0.6079103,0.7153738208736942,0.0045379002142994
C3|C3ar1,OpticNerve,MB,Proliferating MG,BAM,0.5973816,0.7335170970120417,0.0066875327351002
C3|C3ar1,OpticNerve,MB,BAM,T cell,0.26224905,0.8072311751972594,1.0
C3|C3ar1,OpticNerve,MB,DAM-like MG,Proliferating MG,0.46767706,0.8156860237045541,0.0428843919130041
C3|C3ar1,OpticNerve,MB,DAM-like MG,Iron+ MG (Fth1+),0.43662828,0.8928659850003495,0.0616493537309177
C3|C3ar1,OpticNerve,MB,BAM,MHCII+ MG,0.30823758,0.992006287062423,1.0
C3|C3ar1,OpticNerve,MB,Proliferating MG,Homeostatic MG,0.3609758,1.0,1.0
C3|C3ar1,OpticNerve,MB,Proliferating MG,Iron+ MG (Fth1+),0.4215216,1.0,0.1261039442952529
C3|C3ar1,OpticNerve,MB,Proliferating MG,MHCII+ MG,0.33333328,1.0,0.8579398689421889
C3|C3ar1,OpticNerve,MB,Proliferating MG,Proliferating MG,0.45257038,1.0,0.0921572567601612
C3|C3ar1,OpticNerve,MB,Proliferating MG,T cell,0.28734478,1.0,1.0
C3|C3ar1,OpticNerve,MB,DAM-like MG,T cell,0.30245143,1.0,0.9993421930068976
C3|C3ar1,OpticNerve,MB,DAM-like MG,MHCII+ MG,0.34843996,1.0,0.7085840901714542
C3|C3ar1,OpticNerve,MB,DAM-like MG,Homeostatic MG,0.37608248,1.0,0.8273030374045918
C3|C3ar1,OpticNerve,MB,BAM,Proliferating MG,0.42747468,1.0,0.1678719493964653
C3|C3ar1,OpticNerve,MB,BAM,Iron+ MG (Fth1+),0.3964259,1.0,0.2505419758458755
C3|C3ar1,OpticNerve,MB,BAM,Homeostatic MG,0.3358801,1.0,1.0
C3|C3ar1,OpticNerve,MB,BAM,DAM-like MG,0.5828146,1.0,0.0229640828600933
C3|C3ar1,OpticNerve,MB,BAM,BAM,0.5722859,1.0,0.0261140936657348
Ccl5|Ccr5,Retina,Sham,NK cell,Homeostatic MG,2.641009,0.0001160725938029,6.167343467579342e-05
