,log2fc,p,fdr
LOC115487808,-1.7748634286495133,0.9396646067655932,0.9797092331680822
LOC115487929,-2.324392733626095,0.29228773726153645,0.7637747757727058
LOC115487949,-0.08425178776179837,0.6673706971766262,0.8690295396240609
LOC115488130,0.1782862866044313,0.7613510948291067,0.907889565328693
LOC115488151,0.5279166016778403,0.6684253740361332,0.8693672994953427
LOC115488416,-1.5989690626372761,0.2614299909242383,0.7592585799757732
LOC115488470,-1.2859618711898433,0.023895351340379456,0.7517629275291794
LOC115488500,3.852546486995719,0.0444425632802751,0.7517629275291794
LOC115488652,4.362787907343283,0.7201079909938717,0.8917309138682529
LOC115488669,0.11975859394179283,0.9772069444894902,0.9919105231825958
LOC115488671,0.4716823857862078,0.6118908168395935,0.845917476071765
LOC115488765,0.40698368990823985,0.32116215407691995,0.7637747757727058
LOC115488769,-0.014381735102847895,0.49290066128967674,0.7966921907296207
LOC115488927,3.245075429224447,0.06772785144707373,0.7517629275291794
LOC115488952,-1.4445613644458122,0.42264973081037416,0.7637747757727058
LOC115488957,-1.6563909644635033,0.42264973081037416,0.7637747757727058
LOC115489019,-0.02270376888939523,0.5153033621764191,0.80561372898476
LOC115489044,1.1352230137144368,0.19879218767370005,0.7517629275291794
LOC115489080,2.186684053170781,0.24559373563219614,0.7530939733468993
LOC115489466,-0.787243714450358,0.3823740416505159,0.7637747757727058
LOC115489488,1.9853341098154527,0.26790244612876635,0.7613572416931437
LOC115489633,-1.1388531840279263,0.6605329960724442,0.8660303127658024
LOC115489710,2.0013669776647736,0.23675863027497712,0.752097311879766
LOC115489723,-3.4133796651961132,0.007696837784228105,0.7517629275291794
LOC115489947,-1.6164333064773777,0.42264973081037427,0.7637747757727058
LOC115490109,-2.1430134459186263,0.651888957849323,0.8626670903234047
LOC115490137,1.0485414139860898,0.28090890489307757,0.7637747757727058
LOC115490142,-0.8865420747744261,0.1761790672289915,0.7517629275291794
LOC115490200,-0.5769505303504436,0.1566936150333105,0.7517629275291794
LOC115490409,2.363220407379755,0.42264973081037427,0.7637747757727058
LOC115490439,-0.9530304170077561,0.942610053397106,0.9810270453603835
LOC118567333,-1.9217550492190687,0.02443160913885879,0.7517629275291794
LOC118567335,1.197033413488752,0.5242733052609222,0.8082032284837808
LOC118567337,-2.3837096102171227,0.598951931886948,0.8386520476380223
LOC118567369,0.2283398030783204,0.9214453058147203,0.9729867948560985
LOC118567370,-0.5366305015305005,0.913494721622468,0.9693444053938624
LOC118567383,-0.014061363839799682,0.9476886569955036,0.9831909387072393
LOC118567396,1.0184716662527253,0.7479397396485692,0.9031006801053583
LOC118567441,-1.4761843464118238,0.069457421056515,0.7517629275291794
LOC118567458,2.203515842112525,0.7932205249720853,0.9210159146011718
LOC118567469,1.2775237139952405,0.11825195035513404,0.7517629275291794
LOC118567477,0.47136050350836306,0.39821977365403005,0.7637747757727058
LOC118567487,-1.4047805057523988,0.44884162348384143,0.774869329731987
LOC118567495,-1.5655065218000146,0.791289441187121,0.9202070052209954
LOC118567502,-3.124231450513968,0.07034329734739876,0.7517629275291794
LOC118567524,-1.7019650220819835,0.47051487139656956,0.7870928965809132
LOC118567526,-1.8134705958349429,0.7171384222223957,0.8904115124043355
LOC118567558,-0.06130573778752144,0.570404825495528,0.8289699550139333
LOC118567640,-0.9038701608921547,0.4212510980436967,0.7637747757727058
LOC118567667,0.5763219573796505,0.5682281227020496,0.8289053224233018
LOC118567674,2.470178322430492,0.42264973081037416,0.7637747757727058
LOC118567698,1.9120560410588558,0.42264973081037416,0.7637747757727058
LOC118567699,1.9266954360647897,0.584582282623012,0.833654981239944
LOC118567817,-0.8292534959580273,0.36436030061842556,0.7637747757727058
LOC118567825,-0.1455158790975072,0.6417437574852641,0.8595440386969183
LOC118567827,-2.2365106236132934,0.23420173793506555,0.7517629275291794
LOC118567828,1.871309461543999,0.5026818465832169,0.8005637620927811
LOC118567857,-0.10095586033574655,0.6434339339256991,0.8601015351651354
LOC118567870,-2.8217931999447767,0.218126940610604,0.7517629275291794
LOC118567877,-2.7161411713343,0.41366033036447536,0.7637747757727058
LOC118567915,-0.5932087134866151,0.505081838848198,0.8015636212417677
LOC118568006,-3.981270872322509,0.017080108471998198,0.7517629275291794
LOC118568038,-3.9182683624641874,0.42264973081037416,0.7637747757727058
LOC118568050,0.2079509364268502,0.900731699182405,0.9642406776452629
LOC118568057,1.3880719155573524,0.19818440056488826,0.7517629275291794
LOC118568072,-1.9233601770176925,0.5140585261604075,0.805242802320944
LOC118568073,-0.5786349209977037,0.5672524713559112,0.8289053224233018
LOC118568082,-0.5215443116424132,0.7153318958724034,0.8899237716436323
LOC118568094,-0.6307330713417875,0.5510871939341846,0.821527681573128
LOC118568117,-2.441835622791788,0.013260319210980582,0.7517629275291794
LOC118568133,-0.5834072730762618,0.4307868698613166,0.7675917648050855
LOC118568146,-1.3504630401389321,0.3563279698826114,0.7637747757727058
LOC118568148,-1.6164333064773777,0.42264973081037427,0.7637747757727058
LOC118568186,-1.0110420022854658,0.49366712301584115,0.7972372175791445
LOC118568219,-0.619568449579698,0.813611770703769,0.9290113838333025
LOC118568255,-0.7028726667735385,0.7058976411771446,0.8857272840498563
LOC118568281,0.435650230030919,0.880019861907611,0.957453540434436
LOC118568322,0.02776225002302566,0.9415930345431471,0.9807005020949928
LOC118568329,-0.5440361986937248,0.4046909454731135,0.7637747757727058
LOC118568338,-1.5130421951702926,0.26613154568208136,0.7603028466012612
LOC118568353,0.24565671753793056,0.4586409245585539,0.7822609433357494
LOC118568354,0.7160244706050807,0.18234068208706802,0.7517629275291794
LOC118568357,0.3767195250041472,0.45771899057876586,0.7813448158719506
LOC118568368,1.8958403511025574,0.12014215412823556,0.7517629275291794
LOC118568377,-0.09286458323639067,0.9936329751438867,0.9985749050828928
LOC118568383,-0.5249598182819055,0.8601953491428616,0.948196206857571
LOC118568386,-1.212201044005174,0.894336652875871,0.9624705368853592
LOC118568397,2.2557028957120595,0.13315747529652497,0.7517629275291794
LOC118568404,-1.8821352368482156,0.8938068451699767,0.9624705368853592
LOC118568405,-0.0756384678428904,0.6835572626391067,0.8760642903625365
LOC118568450,0.3635586900953922,0.2840491183059743,0.7637747757727058
LOC118568469,-0.9078505110372169,0.596950965213261,0.8373582831372508
LOC118568473,0.2778466455360873,0.5764068644177197,0.8309011053307045
LOC118568478,1.0028506892681481,0.326595972937005,0.7637747757727058
LOC118568479,1.1822681555764982,0.7031157110880091,0.8842556025402832
LOC118568483,1.801166726269887,0.12829215712207848,0.7517629275291794
LOC118568508,1.087127712203766,0.14450292042955487,0.7517629275291794
LOC118568509,-0.5371112052549107,0.5245121648520888,0.8082032284837808
LOC118568526,0.5282277298498069,0.43192875973016776,0.7676596818876812
LOC118568528,-0.49278479352451554,0.8932036640566865,0.9623503633477577
LOC118568567,1.7923337920657416,0.37085504118431317,0.7637747757727058
LOC118568577,-0.09564296930578776,0.7859369960843722,0.917244068376563
LOC118568596,0.7544954324520089,0.7305857095239605,0.8952902296929217
LOC118568618,-2.5414486160168352,0.42587048217304435,0.7646514446135259
LOC118568621,0.319131766102678,0.7609537793660802,0.9076131082195767
LOC118568627,-1.3075589564827477,0.19204576883622715,0.7517629275291794
LOC118568628,3.0329634741983327,0.565001739253797,0.8282475115420418
LOC118568635,-0.377256370004361,0.397242539811033,0.7637747757727058
LOC118568637,0.6436271423011564,0.4861333293050481,0.7936831777269424
LOC118568655,2.693202427655803,0.09608261682458308,0.7517629275291794
LOC118568669,-2.629063172750356,0.4069229148462603,0.7637747757727058
LOC118568677,0.3313882669532067,0.9655468205175016,0.9881816627282076
LOC118568708,1.132123180809852,0.6578151082056256,0.8653717404827194
LOC118568718,-2.039573764031865,0.09539801383931464,0.7517629275291794
LOC118568753,-3.1110919384263647,0.05972945371710418,0.7517629275291794
LOC118568760,0.6174574305972865,0.4974445745578052,0.7990434593076808
LOC118568762,-3.810016084946799,0.07230057237939372,0.7517629275291794
LOC118568773,0.4408942738794762,0.4743440586063329,0.7886703390209656
LOC118568781,0.4209445933639003,0.9876693192065946,0.995961855413257
LOC118568782,0.751128709011135,0.7506124504655745,0.903993670108172
LOC118568784,-1.1586192516955063,0.7590079036622459,0.9068960853347733
LOC118568795,2.5154885609371127,0.03472719612710299,0.7517629275291794
LOC118568797,1.7158651630227126,0.4410878732168069,0.7712659914243479
LOC119919412,-2.0353568221000935,0.42264973081037427,0.7637747757727058
LOC129135233,-0.350432134997582,0.3737887392790977,0.7637747757727058
LOC677525,-0.892527388022117,0.7522425202547218,0.9046303415716469
Lockd,1.1215987125679334,0.1837299021806741,0.7517629275291794
Lonp1,-0.750114351081537,0.26259106686324113,0.7592585799757732
Lonp2,-0.17316846824117085,0.2532028833955179,0.7574342730799326
Lonrf1,-0.38566055937385146,0.44893567042629606,0.7749135327849808
Lonrf2,-2.0921239180396847,0.18827413761658354,0.7517629275291794
Lonrf3,0.1344112229551167,0.734595430110542,0.8972480152700926
Lor,-3.743834205211392,0.42264973081037427,0.7637747757727058
Lox,1.7707365995874202,0.26095688602222383,0.7589150236689269
Loxl1,-3.0569213808624043,0.026303699233434362,0.7517629275291794
Loxl2,0.4065114864733415,0.6495005747833377,0.8623001053842092
Loxl3,-0.6381429683393403,0.3792180584570179,0.7637747757727058
Loxl4,-1.2710629972229794,0.33463308470555647,0.7637747757727058
Lpar1,1.5246344741559865,0.9014596449028676,0.9643963175134752
Lpar2,1.2799944769006335,0.4990615297218864,0.799678033955981
Lpar3,0.02794927354279132,0.857230581109713,0.9463446566283829
Lpar4,0.38401792993066824,0.8493761451301106,0.9437467841200619
Lpar5,0.02068376372469176,0.6895713694290819,0.8782251462489942
Lpar6,0.929387963059948,0.05580585869261995,0.7517629275291794
Lpcat1,-0.23946025413488697,0.20051988892656228,0.7517629275291794
Lpcat2,0.3165054957521522,0.9379518844607521,0.9790470977658884
Lpcat3,-0.08309875435878915,0.9002809417387878,0.9642406776452629
Lpcat4,-2.2107481840088004,0.08600608323496121,0.7517629275291794
Lpgat1,0.2991829729255151,0.4437933979121806,0.7722248996108878
Lpin1,0.33268807398443917,0.4245836217018306,0.7643417521139565
Lpin2,0.8734751938226905,0.2168577409043751,0.7517629275291794
Lpin3,-5.07681924569716,0.2132962407677761,0.7517629275291794
Lpl,1.8840632511477509,0.10087802024835843,0.7517629275291794
Lpp,0.19323013631975985,0.5889029363052817,0.8354489346024568
Lppos,0.5219526286146136,0.561762260298699,0.8260140970540658
Lpxn,0.5743674755284415,0.3166257160063796,0.7637747757727058
Lrat,0.8509085515900813,0.9080435715523989,0.966819485792227
Lratd1,-1.3775553558082754,0.42447267657583243,0.7643417521139565
Lratd2,-0.11959602691864929,0.7943844564170249,0.9213611513805424
Lrba,-1.2699879200893032,0.11395847789917206,0.7517629275291794
Lrch1,0.47101591220638045,0.49580868849546994,0.7985858285867465
Lrch2,-1.2649333555688382,0.2940549435747412,0.7637747757727058
Lrch3,-0.7968949784688305,0.06125308006535014,0.7517629275291794
Lrfn1,-3.474519575923733,0.012082108584218204,0.7517629275291794
Lrfn2,-2.1987979567858367,0.37535270378677194,0.7637747757727058
Lrfn3,-1.0546509254091068,0.22483912883810714,0.7517629275291794
Lrfn4,-2.7037477257524434,0.1014513832219966,0.7517629275291794
Lrfn5,-4.589327958652235,0.25369195480053275,0.7574342730799326
Lrguk,0.9181673006363129,0.01228229308032602,0.7517629275291794
Lrif1,-0.21358708505707266,0.570453983208873,0.8289699550139333
Lrig1,-2.1120931917698527,0.2571954995878895,0.7586323021372235
Lrig2,0.3914796331250533,0.7346774637993145,0.8972812513994015
Lrig3,-0.7345067755062572,0.28240485186113884,0.7637747757727058
Lrit1,-3.7142785125240674,0.06153587286023198,0.7517629275291794
Lrit2,-3.00056005734225,0.06764382176022213,0.7517629275291794
Lrit3,-0.9202194417824419,0.321055958981267,0.7637747757727058
Lrmda,0.23895790006894435,0.6063974600428605,0.8427818387295893
Lrp1,0.08275692581371255,0.855138281306851,0.9456597540782512
Lrp10,0.19979415345510917,0.7090882942140808,0.8873799465601064
Lrp11,-0.7100701791556701,0.43303323743475625,0.7684647922107409
Lrp12,1.4852825298731165,0.2082766211073679,0.7517629275291794
Lrp1b,-0.07045261370008483,0.9129545566297067,0.9690934331721577
Lrp2,-2.4790540440302937,0.07989105861507191,0.7517629275291794
Lrp2bp,-0.9121748696904246,0.9779499479010786,0.992073062929029
Lrp3,-2.2603187001235785,0.16452711349189497,0.7517629275291794
Lrp4,0.018562365166167143,0.8444435518150373,0.9413833263081365
Lrp5,-0.23245653489385804,0.5474881409265289,0.8187061126125625
Lrp6,-0.00724881699150646,0.8567786764228746,0.9462143452775431
Lrp8,-0.8012340566857945,0.3586395712771434,0.7637747757727058
Lrp8os2,1.8762708363266238,0.42264973081037427,0.7637747757727058
Lrp8os3,1.4580248157789635,0.44860277597282716,0.7747474553495053
Lrpap1,0.2923869046070992,0.1177537781567474,0.7517629275291794
Lrpprc,-0.5115674597917825,0.23024484688358668,0.7517629275291794
Lrr1,2.182667494837383,0.18988848838651443,0.7517629275291794
Lrrc1,-1.5789459234266237,0.12933919621919576,0.7517629275291794
Lrrc10,1.1089340066019415,0.20254316641728368,0.7517629275291794
Lrrc14,-0.5027494682123261,0.331308120378854,0.7637747757727058
Lrrc14b,0.319196880041221,0.6943882656566446,0.8801930563818388
Lrrc18,0.4332131953697292,0.9536485163272768,0.9846829615657257
Lrrc19,-2.1612441656406536,0.777070619883407,0.9132783883119145
Lrrc2,-1.2283579435132574,0.14900433004819189,0.7517629275291794
Lrrc20,-0.2434374173405391,0.6963042138339813,0.8808649835569959
Lrrc23,-2.3978305121578494,0.14325997406343602,0.7517629275291794
Lrrc24,-2.5495328726024837,0.08306638757354574,0.7517629275291794
Lrrc25,0.35801875380450476,0.21844917073693926,0.7517629275291794
Lrrc27,0.8264771560047343,0.5304865214913042,0.8103101164020695
Lrrc28,-0.00382844337324219,0.7856652580472929,0.9169923182243487
Lrrc3,-0.45861629464407055,0.5412298861739552,0.8154248091833087
Lrrc32,-1.8615670436503615,0.7334713179608241,0.8965440672938617
Lrrc34,0.5436818851078027,0.5886499054287313,0.8353796065336032
Lrrc36,2.3770380929079544,0.12854154635422663,0.7517629275291794
Lrrc38,-1.2312033981005566,0.28790706687683737,0.7637747757727058
Lrrc39,0.12378831316218915,0.9704505512592085,0.9891986614051163
Lrrc4,-0.7497809917192656,0.5170369481706757,0.8059343641819157
Lrrc40,0.6807339012515611,0.29755378397790805,0.7637747757727058
Lrrc41,-0.525497694706645,0.3929470172150193,0.7637747757727058
Lrrc42,-0.6935751325374402,0.098068463029664,0.7517629275291794
Lrrc43,1.1610478932851345,0.22087006588354113,0.7517629275291794
Lrrc45,-0.5984671702527214,0.3898383026587753,0.7637747757727058
Lrrc46,0.1584186329220734,0.48532656852067185,0.7936536164973339
Lrrc47,0.3626365256816658,0.9683348983487166,0.9888202022065549
Lrrc49,-0.6809614711841095,0.3857107808235539,0.7637747757727058
Lrrc4b,-1.5164315766710939,0.8556772872619147,0.9458345152172448
Lrrc4c,-0.40551872723391275,0.4032402989769737,0.7637747757727058
Lrrc51,-0.31274080537386095,0.4429823491378261,0.7718172918242251
Lrrc52,-0.4855144658020502,0.9188886326783967,0.9716662521674194
Lrrc55,-1.8759529646555737,0.5806104031292822,0.8320506495067824
Lrrc56,0.3163035470194986,0.8632457997035243,0.9496400056289543
Lrrc57,0.13189910176379752,0.6561451182655929,0.8642752064700828
Lrrc58,0.860130420250924,0.27793513994813024,0.7637747757727058
Lrrc59,0.24623878936543117,0.9980679408642827,0.9997203093621786
Lrrc61,-1.028225598734162,0.16790522502031482,0.7517629275291794
Lrrc63,2.2883404450435085,0.533139764066057,0.8118528159264794
Lrrc66,-1.2157052989563308,0.22850981703771966,0.7517629275291794
Lrrc69,-0.14493019029983464,0.9785917927439436,0.9922551115275736
Lrrc7,-0.36269947980993306,0.47670918408601604,0.7890674773397881
Lrrc70,0.1057791124456277,0.6029446716650572,0.8406504336946922
Lrrc71,-2.8476927196426947,0.42264973081037427,0.7637747757727058
Lrrc72,3.2525811344167983,0.07037773577058666,0.7517629275291794
Lrrc73,-0.12948981490526895,0.7238516450295444,0.8929591263649267
Lrrc74a,0.8891405444671214,0.2354345275209319,0.7517629275291794
Lrrc74b,-0.8864196662750305,0.46000887087432174,0.7828883703301012
Lrrc75a,0.3922459956424086,0.6320854886334674,0.8552984319386607
Lrrc75aos1,1.4707665047153624,0.16276617754134415,0.7517629275291794
Lrrc75b,-0.9492830012453557,0.18416229525167604,0.7517629275291794
Lrrc8a,1.105348754454307,0.3304499709620592,0.7637747757727058
Lrrc8b,-1.1381534043462265,0.12226061428021621,0.7517629275291794
Lrrc8c,-0.2335029393233911,0.5946154045038676,0.8373582831372508
Lrrc8d,-0.08116420507812543,0.6815728576398015,0.8755437533153309
Lrrc9,-0.9698809411583035,0.5541168228700819,0.8228904955874431
Lrrcc1,-1.0627488015730864,0.17943556803785005,0.7517629275291794
Lrrd1,1.6107115214560477,0.24566314019794805,0.7530939733468993
Lrrfip1,0.45583079048618885,0.1626238945202389,0.7517629275291794
Lrrfip2,0.0962004307000337,0.9377386579780433,0.9789970199291754
Lrriq1,-3.904124558227138,0.19104927666899593,0.7517629275291794
Lrriq3,0.338198771670171,0.8434020432617649,0.9413833263081365
Lrrk1,0.9255702513349663,0.4617591433824712,0.7839846369025836
Lrrk2,-1.13293629876833,0.33759672462668977,0.7637747757727058
Lrrn1,-1.3291886005085496,0.7316859454721515,0.8958555005569708
Lrrn2,1.1477582647397608,0.7548730007330006,0.9052645511230502
Lrrn3,0.6285406356224662,0.7329368621312091,0.8963167684031562
Lrrn4cl,-3.533880267579208,0.056957939480773816,0.7517629275291794
Lrrtm1,-0.2779909926899673,0.895451368197607,0.962769020850741
Lrrtm2,-1.6868817602784945,0.6957720933926483,0.8808649835569959
Lrrtm3,-7.692346835101135,0.2197038144465532,0.7517629275291794
Lrrtm4,1.6428207811604962,0.5539609387830491,0.8228508650258408
Lrsam1,-0.9245349451723222,0.16901544714302225,0.7517629275291794
Lrtm1,1.453487654885823,0.29648892810175553,0.7637747757727058
Lrtm2,1.64151833206646,0.5728523711555564,0.8296056509554608
Lrwd1,-0.4150775659322777,0.41587999779752644,0.7637747757727058
Lsamp,-1.4800540623389062,0.09077952439415157,0.7517629275291794
Lsg1,0.18176134145142664,0.31964145162936025,0.7637747757727058
Lsm1,-0.022526573343963206,0.9019428996887162,0.9643963175134752
Lsm10,1.1164126852470428,0.044010467864979017,0.7517629275291794
Lsm11,0.7830140909434012,0.666649781017508,0.8689883955745356
Lsm12,0.23769033065643885,0.970462693601879,0.9891986614051163
Lsm14a,-0.6465311441645495,0.17058532774167642,0.7517629275291794
Lsm14b,-0.7130206008389184,0.14636891416301062,0.7517629275291794
Lsm2,-0.030690268278897752,0.7255738905152496,0.8934297220932207
Lsm3,0.9398335431501337,0.06460989562742181,0.7517629275291794
Lsm4,0.3656815728932972,0.8278576894855517,0.9345159530871111
Lsm5,0.7654788280347168,0.18941982715601494,0.7517629275291794
Lsm6,0.7709486272474982,0.08471959727785891,0.7517629275291794
Lsm7,1.4939249143089723,0.04741105783764012,0.7517629275291794
Lsm8,0.7902798392265011,0.23955503154882432,0.7524593546480055
Lsmem1,-3.5964494450517672,0.12528968142799993,0.7517629275291794
Lsmem2,-3.229353190694248,0.2531129403250868,0.7574342730799326
Lsp1,0.2134083937799594,0.46226658261658315,0.7840265489099169
Lsr,0.0634210921204478,0.6195340071851756,0.8493725417805292
Lss,-0.11459641709438556,0.6530472883753969,0.8629222630396176
Lst1,1.4826005168025196,0.12243970576809315,0.7517629275291794
Lta4h,0.5964196220916509,0.07180582955655883,0.7517629275291794
Ltb,-0.9931533380225004,0.29013856601745974,0.7637747757727058
Ltb4r1,0.462891109092818,0.8052275627917382,0.9257927193659861
Ltb4r2,-2.82512453953749,0.7827255614835751,0.915910545440931
Ltbp1,-0.5841387469482605,0.4357283552764046,0.7693646874167788
Ltbp2,-0.9722177460982434,0.3098360547149306,0.7637747757727058
Ltbp3,-0.35917981634518487,0.8759063188678553,0.955574359936699
Ltbp4,-1.93537468097385,0.1371998010336472,0.7517629275291794
Ltbr,-0.0853412707386387,0.6363795929263514,0.8569709393965438
Ltc4s,1.0331838737510297,0.17388333177049453,0.7517629275291794
Ltf,1.0144780057803096,0.8716703481973702,0.953768912035957
Ltk,-2.1316349406873853,0.42264973081037416,0.7637747757727058
Ltn1,0.7470595519775357,0.2772202838998828,0.7637747757727058
LTO1,-0.08880173638274137,0.75002632916744,0.9038920462288007
Ltv1,1.076960659072723,0.23802412356347322,0.7524593546480055
Luc7l,0.44700738663442663,0.26314729661306135,0.7593641287082348
Luc7l2,-0.11587702862788091,0.4260441636623757,0.7646792878209527
Luc7l3,1.1571052491495735,0.3268739663367607,0.7637747757727058
Lum,2.2279261205135645,0.42264973081037427,0.7637747757727058
Lurap1,-1.1697128586945318,0.2828246720674856,0.7637747757727058
Lurap1l,-2.19179941651618,0.1362185645862967,0.7517629275291794
Luzp1,0.5097574655381644,0.6110866016574992,0.8453769258159318
Luzp2,-1.0899996045702458,0.14340970468112807,0.7517629275291794
Lxn,1.016685714603357,0.07168819218181005,0.7517629275291794
Ly6a,-0.1437009510594479,0.6560956231744336,0.8642752064700828
Ly6a2,-1.941766312279831,0.4544132278988734,0.7787833823058493
Ly6c1,-1.2271946289997004,0.24344017091590014,0.7526811094320978
Ly6c2,-1.2940575127002447,0.6982831908212201,0.8823284941072268
Ly6d,-0.6809832337700223,0.7052806889873846,0.8854962439902212
Ly6e,0.6857125038193881,0.11980636173127943,0.7517629275291794
Ly6g5b,0.9623793232621611,0.08308512738850962,0.7517629275291794
Ly6g6d,-0.024097640247862095,0.9919172736011591,0.9976695444064757
Ly6g6e,2.1483227140324184,0.7637097263769057,0.9084552869958268
Ly6h,-3.210584708123636,0.2003172191567045,0.7517629275291794
Ly6i,0.01368439733358945,0.9536227172951627,0.9846829615657257
Ly6k,-0.6770778548319112,0.45232793547494426,0.7769779771205815
Ly6m,-0.1347377578795585,0.7917577027834082,0.9204880156471946
Ly75,-2.029379722124306,0.8236749232002061,0.932966777551953
Ly86,0.8191010518957789,0.3261168927340674,0.7637747757727058
Ly9,0.8467546827823783,0.0865076413376426,0.7517629275291794
Ly96,1.294692648186431,0.04429486246251704,0.7517629275291794
Lyar,-0.0852909568588474,0.7663076038646348,0.9094450404214689
Lyl1,-0.3981729595446139,0.4657027206383543,0.7853159097770688
Lyn,0.46047540090185834,0.2715380856396956,0.7624373055525346
Lynx1,-2.189175803441686,0.07691553198565636,0.7517629275291794
Lypd6,-1.6475844830845985,0.060376571198739744,0.7517629275291794
Lypd6b,-5.816376960281059,0.18359359765049393,0.7517629275291794
Lypla1,0.7825902725164439,0.4491726218008224,0.7751590363785387
Lypla2,0.7648400158896584,0.05462008413939159,0.7517629275291794
Lyplal1,0.6793051869947015,0.621514820724944,0.850229702234606
Lyrm1,0.4897621032154096,0.8330096017903528,0.9367424144088167
Lyrm2,0.5572256807627589,0.32460647439625057,0.7637747757727058
Lyrm4,0.2048489735138629,0.32526144709882315,0.7637747757727058
Lyrm7,-0.10161106697803804,0.7031579805133369,0.8842556025402832
Lyrm9,-0.11653689045841964,0.7540391895830466,0.9052645511230502
Lyset,0.6990480096349827,0.6857436564583488,0.8769091230830923
Lysmd1,1.0942721985300181,0.24296387590675741,0.7526811094320978
Lysmd2,-2.266335418607054,0.053813375597520516,0.7517629275291794
Lysmd3,-0.24582667518939838,0.5721888884022992,0.8294144682991992
Lysmd4,-1.2845698765110523,0.11790224548646748,0.7517629275291794
Lyst,-0.17460436285939238,0.5931264022269126,0.8369357934732747
Lyve1,0.0022945227109023867,0.7735731334665912,0.9122474141040795
Lyz1,3.0295946858289047,0.16098193642518535,0.7517629275291794
Lyz2,2.3287653077858708,0.08096647139525139,0.7517629275291794
Lyzl4,1.0610601190988436,0.07338612113361222,0.7517629275291794
Lyzl4os,0.9903537498564585,0.7183178645809681,0.8908974510608922
Lzic,-0.45618376802073823,0.38464411184419955,0.7637747757727058
Lztfl1,-0.538882695594205,0.28681365061442066,0.7637747757727058
Lztr1,0.017311849207714877,0.9932789051514839,0.9985444451919111
Lzts1,3.6240369557971013,0.36292144894309813,0.7637747757727058
Lzts2,-0.46602557739896605,0.5604904959861166,0.825857130819035
Lzts3,2.1632713048017504,0.13469055483320394,0.7517629275291794
M1ap,0.30083449672215434,0.6794482937873367,0.8745183825631095
M6pr,0.6886320396286318,0.10344907746996683,0.7517629275291794
Mab21l1,-0.6445616162150904,0.47286148348165785,0.7884396801287993
Mab21l2,-0.9911768215563007,0.08825645173157814,0.7517629275291794
Mab21l3,-0.8303720225297663,0.8362755292011881,0.9377412530047232
Mab21l4,-3.1656865587031735,0.42264973081037416,0.7637747757727058
Macf1,-0.5776801066107069,0.16799965576710965,0.7517629275291794
Macir,-0.28659545321771634,0.518827975044883,0.8062602993549052
Maco1,-0.19554716444155235,0.5398142377913797,0.814899430910488
Macrod1,0.6145919176636284,0.7487055189164398,0.9033588815411258
Macrod2,-0.24186288629469796,0.42941174228311824,0.7668725620933446
Macroh2a1,0.5050476699440823,0.09037921176935562,0.7517629275291794
Macroh2a2,-1.1189756966450433,0.20052001128737487,0.7517629275291794
Macroh2a3,2.6029728596386748,0.42264973081037427,0.7637747757727058
Mad1l1,0.26283751613973927,0.3544511435299277,0.7637747757727058
