total_counts,n_genes_by_counts,pct_counts_mt,sample,tissue,condition
20397,5296,0.5098789037603569,GSM8880867,Retina,Sham
1067,563,10.77788191190253,GSM8880867,Retina,Sham
5557,2570,0.2699298182472557,GSM8880867,Retina,Sham
22713,5518,0.4534847884471448,GSM8880867,Retina,Sham
4484,2195,1.650312221231044,GSM8880867,Retina,Sham
4098,1949,2.3670082967301123,GSM8880867,Retina,Sham
4664,2160,0.8576329331046313,GSM8880867,Retina,Sham
3400,1859,1.0294117647058822,GSM8880867,Retina,Sham
4598,2282,0.4349717268377556,GSM8880867,Retina,Sham
8742,3248,0.6062685884237017,GSM8880867,Retina,Sham
735,549,0.40816326530612246,GSM8880867,Retina,Sham
2873,1816,0.38287504350852763,GSM8880867,Retina,Sham
3879,1992,0.3351379221448827,GSM8880867,Retina,Sham
1964,1259,0.45824847250509165,GSM8880867,Retina,Sham
12376,4107,0.5736910148674854,GSM8880867,Retina,Sham
21142,5504,0.8939551603443383,GSM8880867,Retina,Sham
8942,3254,0.5703422053231939,GSM8880867,Retina,Sham
43976,7814,0.5116427142077498,GSM8880867,Retina,Sham
10424,3887,0.3933231005372218,GSM8880867,Retina,Sham
40858,7195,0.3353076508884429,GSM8880867,Retina,Sham
15329,4468,0.24137256181094657,GSM8880867,Retina,Sham
43870,7525,0.3259630727148393,GSM8880867,Retina,Sham
2265,1290,0.08830022075055188,GSM8880867,Retina,Sham
7479,2945,0.6284262601952133,GSM8880867,Retina,Sham
5776,2528,0.17313019390581716,GSM8880867,Retina,Sham
51351,7789,0.3388444236723725,GSM8880867,Retina,Sham
8157,2964,0.6007110457275959,GSM8880867,Retina,Sham
5623,2481,0.23119331317801886,GSM8880867,Retina,Sham
22051,5539,0.5487279488458573,GSM8880867,Retina,Sham
1850,899,0.48648648648648646,GSM8880867,Retina,Sham
2278,1311,0.5706760316066725,GSM8880867,Retina,Sham
4695,2264,0.6389776357827476,GSM8880867,Retina,Sham
8975,3523,2.841225626740947,GSM8880867,Retina,Sham
5485,2508,0.5834092980856883,GSM8880867,Retina,Sham
5088,2240,0.3144654088050315,GSM8880867,Retina,Sham
10172,3703,0.5996854109319701,GSM8880867,Retina,Sham
4341,2128,0.2073255010366275,GSM8880867,Retina,Sham
12786,4356,1.0010949475989364,GSM8880867,Retina,Sham
5192,2393,0.2696456086286595,GSM8880867,Retina,Sham
7435,3166,4.2905178211163415,GSM8880867,Retina,Sham
7046,2939,0.7521998296906046,GSM8880867,Retina,Sham
28596,6266,0.7623443838299062,GSM8880867,Retina,Sham
5532,2672,0.6507592190889371,GSM8880867,Retina,Sham
5572,2451,0.2871500358937545,GSM8880867,Retina,Sham
628,513,0.3184713375796179,GSM8880867,Retina,Sham
566,471,1.2367491166077738,GSM8880867,Retina,Sham
3158,1680,1.044965167827739,GSM8880867,Retina,Sham
56330,8095,0.6515178412923842,GSM8880867,Retina,Sham
1405,1002,0.3558718861209964,GSM8880867,Retina,Sham
6545,2823,0.15278838808250572,GSM8880867,Retina,Sham
7997,3165,0.2751031636863824,GSM8880867,Retina,Sham
2311,1312,0.6057983556901774,GSM8880867,Retina,Sham
7439,2928,0.510821346955236,GSM8880867,Retina,Sham
6890,2524,1.6981132075471699,GSM8880867,Retina,Sham
5866,2477,0.9887487214456188,GSM8880867,Retina,Sham
16671,4814,2.4113730430088176,GSM8880867,Retina,Sham
4347,1865,2.001380262249828,GSM8880867,Retina,Sham
6960,2985,0.35919540229885055,GSM8880867,Retina,Sham
8962,3462,0.3570631555456371,GSM8880867,Retina,Sham
5390,2480,0.48237476808905383,GSM8880867,Retina,Sham
1010,726,1.881188118811881,GSM8880867,Retina,Sham
7052,2852,1.4463981849120815,GSM8880867,Retina,Sham
528,332,3.5984848484848486,GSM8880867,Retina,Sham
20569,5336,0.5736788370849336,GSM8880867,Retina,Sham
8368,3317,0.46606118546845127,GSM8880867,Retina,Sham
6000,2734,0.5499999999999999,GSM8880867,Retina,Sham
1668,1023,1.498800959232614,GSM8880867,Retina,Sham
8073,3135,0.49547875634832156,GSM8880867,Retina,Sham
5938,2592,0.9767598518019536,GSM8880867,Retina,Sham
28065,6299,0.4988419739889542,GSM8880867,Retina,Sham
7328,2923,0.3957423580786026,GSM8880867,Retina,Sham
7554,3072,0.6486629600211808,GSM8880867,Retina,Sham
7190,2849,0.8901251738525731,GSM8880867,Retina,Sham
11101,3946,0.6305738221781821,GSM8880867,Retina,Sham
143483,10294,0.4314099928214492,GSM8880867,Retina,Sham
34468,6748,0.6382731809214344,GSM8880867,Retina,Sham
6910,2870,0.3473227206946454,GSM8880867,Retina,Sham
2693,1478,0.11139992573338284,GSM8880867,Retina,Sham
10188,3632,0.3828032979976443,GSM8880867,Retina,Sham
5509,2538,0.23597749137774549,GSM8880867,Retina,Sham
35240,6795,0.9761634506242906,GSM8880867,Retina,Sham
5949,2706,0.4874768868717431,GSM8880867,Retina,Sham
6899,2958,0.13045368894042614,GSM8880867,Retina,Sham
9534,3575,0.40906230333543103,GSM8880867,Retina,Sham
9176,3292,0.2070619006102877,GSM8880867,Retina,Sham
8479,3155,0.89633211463616,GSM8880867,Retina,Sham
7210,3025,0.4576976421636616,GSM8880867,Retina,Sham
6185,2795,0.11317704122877931,GSM8880867,Retina,Sham
6062,2690,0.23094688221709006,GSM8880867,Retina,Sham
6180,2652,0.8737864077669903,GSM8880867,Retina,Sham
12909,4162,0.5577504066930049,GSM8880867,Retina,Sham
33900,6641,0.4218289085545722,GSM8880867,Retina,Sham
6772,2887,0.22150029533372714,GSM8880867,Retina,Sham
9172,3527,0.8177060619276058,GSM8880867,Retina,Sham
3792,2187,0.23734177215189875,GSM8880867,Retina,Sham
3816,2148,0.41928721174004197,GSM8880867,Retina,Sham
6069,2713,0.7579502389190971,GSM8880867,Retina,Sham
5098,2333,0.5884660651235779,GSM8880867,Retina,Sham
13016,4055,0.7606023355869699,GSM8880867,Retina,Sham
4234,1882,1.9839395370807749,GSM8880867,Retina,Sham
2449,1377,0.2449979583503471,GSM8880867,Retina,Sham
8825,3442,0.26062322946175637,GSM8880867,Retina,Sham
4954,2305,0.04037141703673799,GSM8880867,Retina,Sham
7183,3098,0.5151051092858138,GSM8880867,Retina,Sham
9975,3697,0.18045112781954886,GSM8880867,Retina,Sham
5848,2613,0.9062927496580028,GSM8880867,Retina,Sham
9140,3185,0.175054704595186,GSM8880867,Retina,Sham
2089,1009,0.14360938247965532,GSM8880867,Retina,Sham
63932,8361,0.6319214165050366,GSM8880867,Retina,Sham
6978,2934,0.2579535683576956,GSM8880867,Retina,Sham
3701,1831,0.0,GSM8880867,Retina,Sham
4873,2322,0.266776113277242,GSM8880867,Retina,Sham
19742,5243,0.5115996352953095,GSM8880867,Retina,Sham
8080,3070,0.3217821782178218,GSM8880867,Retina,Sham
5300,2274,2.132075471698113,GSM8880867,Retina,Sham
1087,791,0.09199632014719411,GSM8880867,Retina,Sham
4808,2401,0.3951747088186356,GSM8880867,Retina,Sham
7273,2982,0.3712360786470507,GSM8880867,Retina,Sham
16585,4779,0.759722640940609,GSM8880867,Retina,Sham
7661,3112,0.5743375538441456,GSM8880867,Retina,Sham
7743,2985,0.29704248999095956,GSM8880867,Retina,Sham
2809,1252,2.313990744037024,GSM8880867,Retina,Sham
1338,996,0.4484304932735426,GSM8880867,Retina,Sham
5089,2496,0.17685203379838868,GSM8880867,Retina,Sham
2153,1161,0.9289363678588017,GSM8880867,Retina,Sham
1145,595,7.510917030567686,GSM8880867,Retina,Sham
769,618,0.9102730819245773,GSM8880867,Retina,Sham
54885,7968,0.5119795936959096,GSM8880867,Retina,Sham
5795,2687,0.362381363244176,GSM8880867,Retina,Sham
6614,2748,0.19655276685817963,GSM8880867,Retina,Sham
9008,3268,0.3774422735346359,GSM8880867,Retina,Sham
1457,951,0.8236101578586137,GSM8880867,Retina,Sham
10519,4204,1.045726780112178,GSM8880867,Retina,Sham
13070,4275,0.6962509563886763,GSM8880867,Retina,Sham
1090,827,1.0091743119266057,GSM8880867,Retina,Sham
13795,4421,0.36969916636462485,GSM8880867,Retina,Sham
8719,3301,0.5275834384677142,GSM8880867,Retina,Sham
51712,7988,0.34034653465346537,GSM8880867,Retina,Sham
6680,2738,0.3592814371257485,GSM8880867,Retina,Sham
5077,2326,0.9060468780776049,GSM8880867,Retina,Sham
2827,1583,0.6367173682348779,GSM8880867,Retina,Sham
696,565,1.1494252873563218,GSM8880867,Retina,Sham
5273,2252,0.8913332069030913,GSM8880867,Retina,Sham
6362,2782,0.785916378497328,GSM8880867,Retina,Sham
75045,8874,0.9287760676927177,GSM8880867,Retina,Sham
5861,2514,0.9895922197577206,GSM8880867,Retina,Sham
24800,5762,0.2379032258064516,GSM8880867,Retina,Sham
7236,2833,0.19347705914870095,GSM8880867,Retina,Sham
8044,3223,0.522128294380905,GSM8880867,Retina,Sham
864,620,4.513888888888888,GSM8880867,Retina,Sham
7669,2997,1.2517929325857349,GSM8880867,Retina,Sham
2997,1677,1.4014014014014013,GSM8880867,Retina,Sham
19057,5260,0.5719683056094873,GSM8880867,Retina,Sham
2269,1361,1.1458792419568091,GSM8880867,Retina,Sham
3385,1804,1.0930576070901035,GSM8880867,Retina,Sham
6427,2657,0.6534930760852653,GSM8880867,Retina,Sham
9373,3418,0.8001707030833244,GSM8880867,Retina,Sham
9235,3486,0.6930157011369789,GSM8880867,Retina,Sham
4706,2288,0.9774755631109222,GSM8880867,Retina,Sham
14004,4389,0.2570694087403599,GSM8880867,Retina,Sham
5632,2494,0.7457386363636364,GSM8880867,Retina,Sham
9311,3318,0.9880786166899367,GSM8880867,Retina,Sham
8376,3218,0.2387774594078319,GSM8880867,Retina,Sham
14981,4676,0.5807355984246713,GSM8880867,Retina,Sham
4316,2193,0.8341056533827619,GSM8880867,Retina,Sham
9034,3278,0.7637812707549259,GSM8880867,Retina,Sham
7489,2922,0.40058752837494993,GSM8880867,Retina,Sham
1170,788,1.6239316239316242,GSM8880867,Retina,Sham
4447,2238,0.44974139869574997,GSM8880867,Retina,Sham
10400,3847,0.4326923076923077,GSM8880867,Retina,Sham
17507,5064,0.36556805849088936,GSM8880867,Retina,Sham
1358,927,0.8836524300441826,GSM8880867,Retina,Sham
7509,3171,0.3995205753096284,GSM8880867,Retina,Sham
5760,2678,0.5034722222222222,GSM8880867,Retina,Sham
4499,1691,2.000444543231829,GSM8880867,Retina,Sham
5169,2393,0.0967305088024763,GSM8880867,Retina,Sham
2746,1353,2.0393299344501092,GSM8880867,Retina,Sham
7698,3057,0.5845674201091192,GSM8880867,Retina,Sham
43579,7466,0.36714931503705917,GSM8880867,Retina,Sham
5668,2522,0.35285815102328866,GSM8880867,Retina,Sham
1828,1187,1.2582056892778994,GSM8880867,Retina,Sham
1491,947,0.9389671361502347,GSM8880867,Retina,Sham
11112,3880,0.6209503239740821,GSM8880867,Retina,Sham
105118,9672,0.4680454346543884,GSM8880867,Retina,Sham
3698,1923,0.5678745267712276,GSM8880867,Retina,Sham
19126,5203,0.4496496915193977,GSM8880867,Retina,Sham
5272,2414,0.4931714719271623,GSM8880867,Retina,Sham
6659,2668,0.6006907944135756,GSM8880867,Retina,Sham
4588,2280,0.2179598953792502,GSM8880867,Retina,Sham
6903,2790,0.23178328263074024,GSM8880867,Retina,Sham
13873,4336,0.7208246233691343,GSM8880867,Retina,Sham
5911,2713,0.8627981728979868,GSM8880867,Retina,Sham
11086,3921,0.49612123398881475,GSM8880867,Retina,Sham
704,565,0.2840909090909091,GSM8880867,Retina,Sham
6091,2730,0.11492365785585289,GSM8880867,Retina,Sham
20393,5429,0.38248418575001225,GSM8880867,Retina,Sham
6082,2636,0.5590266359750082,GSM8880867,Retina,Sham
115886,9815,0.44699100840481165,GSM8880867,Retina,Sham
95047,9396,0.5376287520910707,GSM8880867,Retina,Sham
1225,853,1.2244897959183674,GSM8880867,Retina,Sham
6922,2937,0.31782721756717713,GSM8880867,Retina,Sham
7795,3083,0.3207184092366902,GSM8880867,Retina,Sham
6183,2733,0.2911208151382824,GSM8880867,Retina,Sham
19035,5225,0.3940110323089046,GSM8880867,Retina,Sham
29319,6381,0.8151710494900917,GSM8880867,Retina,Sham
6189,2536,0.24236548715462916,GSM8880867,Retina,Sham
1222,937,0.900163666121113,GSM8880867,Retina,Sham
88644,9245,0.9566355308875953,GSM8880867,Retina,Sham
1269,955,0.7092198581560284,GSM8880867,Retina,Sham
4504,1991,0.9769094138543518,GSM8880867,Retina,Sham
4926,2316,0.9744214372716199,GSM8880867,Retina,Sham
5798,2693,0.39668851328044147,GSM8880867,Retina,Sham
7656,3142,1.371473354231975,GSM8880867,Retina,Sham
3133,1858,0.7660389403127992,GSM8880867,Retina,Sham
7559,2895,0.47625347268157164,GSM8880867,Retina,Sham
6037,2765,0.6791452708298824,GSM8880867,Retina,Sham
6660,2857,0.09009009009009009,GSM8880867,Retina,Sham
2393,1421,0.25073129962390306,GSM8880867,Retina,Sham
24610,5878,0.617635107679805,GSM8880867,Retina,Sham
21441,5449,0.582995196119584,GSM8880867,Retina,Sham
7711,2969,0.5965503825703541,GSM8880867,Retina,Sham
5095,2315,0.549558390578999,GSM8880867,Retina,Sham
5976,2581,0.5187416331994645,GSM8880867,Retina,Sham
50659,7586,0.3553169229554472,GSM8880867,Retina,Sham
5949,2557,0.7396201042191966,GSM8880867,Retina,Sham
6525,2765,0.1839080459770115,GSM8880867,Retina,Sham
3932,1991,1.017293997965412,GSM8880867,Retina,Sham
6470,2774,0.5873261205564142,GSM8880867,Retina,Sham
597,524,0.33500837520938026,GSM8880867,Retina,Sham
5428,2469,0.40530582166543844,GSM8880867,Retina,Sham
76694,9018,0.37291052755104703,GSM8880867,Retina,Sham
26097,6145,0.306548645438173,GSM8880867,Retina,Sham
4876,2306,0.3691550451189499,GSM8880867,Retina,Sham
5632,2581,0.5326704545454545,GSM8880867,Retina,Sham
3286,1869,0.36518563603164944,GSM8880867,Retina,Sham
27269,6291,0.6637573801752906,GSM8880867,Retina,Sham
3933,1981,0.6610729722857869,GSM8880867,Retina,Sham
96701,9512,0.551183545154652,GSM8880867,Retina,Sham
21149,5284,0.25533122133434205,GSM8880867,Retina,Sham
20563,5386,0.3890482906190731,GSM8880867,Retina,Sham
1432,921,0.7681564245810055,GSM8880867,Retina,Sham
5652,2581,0.937721160651097,GSM8880867,Retina,Sham
2047,1194,0.48851978505129456,GSM8880867,Retina,Sham
6184,2675,0.04851228978007762,GSM8880867,Retina,Sham
5774,2620,0.6408036023553861,GSM8880867,Retina,Sham
76446,8878,0.6174292964968736,GSM8880867,Retina,Sham
1943,1078,4.374678332475553,GSM8880867,Retina,Sham
7561,3177,0.23806374818145748,GSM8880867,Retina,Sham
37183,6912,0.6212516472581556,GSM8880867,Retina,Sham
1339,882,2.539208364451083,GSM8880867,Retina,Sham
53721,8004,0.4728132387706856,GSM8880867,Retina,Sham
83964,8926,0.6300319184412367,GSM8880867,Retina,Sham
4598,2254,0.15224010439321445,GSM8880867,Retina,Sham
7203,3040,0.3470776065528252,GSM8880867,Retina,Sham
5776,2573,0.2770083102493075,GSM8880867,Retina,Sham
34952,6861,0.44060425726710917,GSM8880867,Retina,Sham
6034,2707,0.6960556844547563,GSM8880867,Retina,Sham
7692,3077,0.36401456058242326,GSM8880867,Retina,Sham
2952,1634,2.8794037940379402,GSM8880867,Retina,Sham
930,766,0.43010752688172044,GSM8880867,Retina,Sham
1036,633,0.0,GSM8880867,Retina,Sham
5284,2341,0.927327781983346,GSM8880867,Retina,Sham
4588,2149,0.8718395815170008,GSM8880867,Retina,Sham
24140,5736,0.6255178127589064,GSM8880867,Retina,Sham
16228,4189,1.3988168597485826,GSM8880867,Retina,Sham
2414,1322,2.2783761391880697,GSM8880867,Retina,Sham
7310,3080,0.6019151846785226,GSM8880867,Retina,Sham
8217,3121,0.8884020932213703,GSM8880867,Retina,Sham
4691,2333,0.19185674696226818,GSM8880867,Retina,Sham
18470,5131,0.8012994044396319,GSM8880867,Retina,Sham
10491,3558,0.5719187875321705,GSM8880867,Retina,Sham
23152,5608,0.17709053213545267,GSM8880867,Retina,Sham
4128,2254,0.5329457364341085,GSM8880867,Retina,Sham
1525,1069,0.19672131147540983,GSM8880867,Retina,Sham
3628,1629,0.6063947078280044,GSM8880867,Retina,Sham
53157,7975,0.848430122091164,GSM8880867,Retina,Sham
7474,3040,0.16055659620016055,GSM8880867,Retina,Sham
1768,1021,0.0,GSM8880867,Retina,Sham
24107,5629,0.315261127473348,GSM8880867,Retina,Sham
9545,3438,0.9009952854897852,GSM8880867,Retina,Sham
14665,4404,0.25230139788612344,GSM8880867,Retina,Sham
8339,3151,0.5636167406163808,GSM8880867,Retina,Sham
2308,1399,0.43327556325823224,GSM8880867,Retina,Sham
6897,2790,1.145425547339423,GSM8880867,Retina,Sham
4265,1838,2.0633059788980073,GSM8880867,Retina,Sham
17883,5023,0.9114801767041323,GSM8880867,Retina,Sham
963,694,2.699896157840083,GSM8880867,Retina,Sham
846,649,0.3546099290780142,GSM8880867,Retina,Sham
7476,2957,0.2140181915462814,GSM8880867,Retina,Sham
25070,5907,0.4427602712405265,GSM8880867,Retina,Sham
1434,896,3.2775453277545328,GSM8880867,Retina,Sham
5309,2491,0.8287813147485402,GSM8880867,Retina,Sham
13503,4241,0.42953417759016516,GSM8880867,Retina,Sham
3679,1899,0.1359064963305246,GSM8880867,Retina,Sham
7575,3124,0.6864686468646864,GSM8880867,Retina,Sham
3724,1664,1.9602577873254565,GSM8880867,Retina,Sham
1733,1100,1.03866128101558,GSM8880867,Retina,Sham
6582,2737,0.683682771194166,GSM8880867,Retina,Sham
26621,6047,0.5183877390030427,GSM8880867,Retina,Sham
6986,2971,0.5153163469796735,GSM8880867,Retina,Sham
1213,717,6.430338004946414,GSM8880867,Retina,Sham
6559,2952,1.0367434060070133,GSM8880867,Retina,Sham
11888,3894,0.3364737550471063,GSM8880867,Retina,Sham
6400,2675,0.390625,GSM8880867,Retina,Sham
32707,6523,0.6053749961781881,GSM8880867,Retina,Sham
6777,2887,0.5164527076877675,GSM8880867,Retina,Sham
686,508,3.061224489795918,GSM8880867,Retina,Sham
6471,2783,0.18544274455261936,GSM8880867,Retina,Sham
6543,2648,1.2379642365887207,GSM8880867,Retina,Sham
5874,2645,0.6298944501191692,GSM8880867,Retina,Sham
39510,7137,0.3796507213363705,GSM8880867,Retina,Sham
7790,3147,0.5006418485237484,GSM8880867,Retina,Sham
2426,1347,0.3709810387469085,GSM8880867,Retina,Sham
6140,2794,0.09771986970684039,GSM8880867,Retina,Sham
12173,4087,0.2053725457980777,GSM8880867,Retina,Sham
4032,1939,0.1736111111111111,GSM8880867,Retina,Sham
18037,4831,0.3936353052059655,GSM8880867,Retina,Sham
626,497,0.7987220447284344,GSM8880867,Retina,Sham
4608,2249,0.6727430555555556,GSM8880867,Retina,Sham
44975,7457,0.6003335186214565,GSM8880867,Retina,Sham
4555,2152,0.43907793633369924,GSM8880867,Retina,Sham
7852,3120,0.9296994396332146,GSM8880867,Retina,Sham
6813,2720,0.11742257448994568,GSM8880867,Retina,Sham
7022,2821,0.12816861293078893,GSM8880867,Retina,Sham
3017,1703,0.39774610540271793,GSM8880867,Retina,Sham
8632,2973,2.942539388322521,GSM8880867,Retina,Sham
17339,4820,0.1730203587288771,GSM8880867,Retina,Sham
42319,7260,0.48914199295824573,GSM8880867,Retina,Sham
71879,8965,0.5133627345956399,GSM8880867,Retina,Sham
8233,3162,1.056722944248755,GSM8880867,Retina,Sham
2666,1439,0.037509377344336084,GSM8880867,Retina,Sham
77054,8928,0.38803955667453993,GSM8880867,Retina,Sham
26257,5964,0.6626804280763225,GSM8880867,Retina,Sham
6337,2602,0.5523118194729367,GSM8880867,Retina,Sham
3430,1812,0.20408163265306123,GSM8880867,Retina,Sham
10487,3721,0.9821683989701535,GSM8880867,Retina,Sham
16483,4630,0.4186131165443184,GSM8880867,Retina,Sham
5295,2479,1.189801699716714,GSM8880867,Retina,Sham
21478,5636,0.7682279541856784,GSM8880867,Retina,Sham
8862,3057,0.49650191830286616,GSM8880867,Retina,Sham
12823,4315,0.29634250955314667,GSM8880867,Retina,Sham
7563,2859,0.5288906518577284,GSM8880867,Retina,Sham
52667,7898,0.3892380427971975,GSM8880867,Retina,Sham
20170,4965,0.09915716410510658,GSM8880867,Retina,Sham
1092,608,3.8461538461538463,GSM8880867,Retina,Sham
3575,1823,1.090909090909091,GSM8880867,Retina,Sham
1487,992,0.3362474781439139,GSM8880867,Retina,Sham
53733,7918,0.4112928740252731,GSM8880867,Retina,Sham
3171,1927,0.12614317250078838,GSM8880867,Retina,Sham
10386,3612,1.0976314269208551,GSM8880867,Retina,Sham
4468,2266,0.9176365264100268,GSM8880867,Retina,Sham
8469,3301,0.991852639036486,GSM8880867,Retina,Sham
7971,3109,0.21327311504202737,GSM8880867,Retina,Sham
10001,3842,0.64993500649935,GSM8880867,Retina,Sham
6536,2723,0.06119951040391676,GSM8880867,Retina,Sham
7655,3026,0.5094709340300457,GSM8880867,Retina,Sham
39073,6921,0.51186241138382,GSM8880867,Retina,Sham
9119,3347,0.5592718499835508,GSM8880867,Retina,Sham
6250,2706,0.512,GSM8880867,Retina,Sham
14806,4569,0.47953532351749295,GSM8880867,Retina,Sham
19202,5244,0.442662222685137,GSM8880867,Retina,Sham
5111,2475,0.23478771277636468,GSM8880867,Retina,Sham
9870,3802,0.5977710233029382,GSM8880867,Retina,Sham
8468,3119,1.098252243741143,GSM8880867,Retina,Sham
13375,4230,0.3439252336448598,GSM8880867,Retina,Sham
10368,3699,0.6172839506172839,GSM8880867,Retina,Sham
53629,8115,0.5071882750004661,GSM8880867,Retina,Sham
5094,2363,0.8441303494307029,GSM8880867,Retina,Sham
8132,3029,0.49188391539596654,GSM8880867,Retina,Sham
19049,5245,0.41996955220746496,GSM8880867,Retina,Sham
25270,5896,0.4115552037989711,GSM8880867,Retina,Sham
6306,2808,0.6660323501427212,GSM8880867,Retina,Sham
32193,6672,0.5901904140651695,GSM8880867,Retina,Sham
6736,2854,0.430522565320665,GSM8880867,Retina,Sham
5609,2647,0.9627384560527722,GSM8880867,Retina,Sham
6969,2976,0.6457167455876023,GSM8880867,Retina,Sham
669,447,3.8863976083707024,GSM8880867,Retina,Sham
13388,4307,0.4257544069315805,GSM8880867,Retina,Sham
900,623,0.5555555555555556,GSM8880867,Retina,Sham
36230,6894,0.43886282086668504,GSM8880867,Retina,Sham
19451,5252,0.5655236234640892,GSM8880867,Retina,Sham
893,583,8.062709966405375,GSM8880867,Retina,Sham
2978,1785,0.5372733378106112,GSM8880867,Retina,Sham
38849,7174,0.4247213570490875,GSM8880867,Retina,Sham
662,471,0.1510574018126888,GSM8880867,Retina,Sham
6971,2806,0.34428346004877347,GSM8880867,Retina,Sham
27748,6092,0.36399019749171113,GSM8880867,Retina,Sham
7782,2995,0.4240555127216654,GSM8880867,Retina,Sham
1711,1176,0.8766803039158386,GSM8880867,Retina,Sham
6740,3015,0.2373887240356083,GSM8880867,Retina,Sham
2105,1145,2.470308788598575,GSM8880867,Retina,Sham
32441,6666,0.6504115162911132,GSM8880867,Retina,Sham
1809,1099,0.6633499170812603,GSM8880867,Retina,Sham
7886,3196,0.3550595992898808,GSM8880867,Retina,Sham
50288,8051,0.6124721603563474,GSM8880867,Retina,Sham
3350,1774,0.7761194029850746,GSM8880867,Retina,Sham
7036,2828,0.9522455940875498,GSM8880867,Retina,Sham
5303,2346,0.4525740147086555,GSM8880867,Retina,Sham
14315,4395,0.4889975550122249,GSM8880867,Retina,Sham
6202,2697,0.6610770719122864,GSM8880867,Retina,Sham
53845,8124,0.7855882626056273,GSM8880867,Retina,Sham
11006,3908,0.39978193712520443,GSM8880867,Retina,Sham
5726,2613,0.960530911631156,GSM8880867,Retina,Sham
4912,2339,1.506514657980456,GSM8880867,Retina,Sham
6084,2724,0.41091387245233396,GSM8880867,Retina,Sham
8467,3035,1.0157080429904335,GSM8880867,Retina,Sham
4337,1936,0.29974636845745906,GSM8880867,Retina,Sham
509,379,0.0,GSM8880867,Retina,Sham
883,703,0.11325028312570783,GSM8880867,Retina,Sham
6243,2699,0.4324843825084094,GSM8880867,Retina,Sham
1475,860,16.271186440677965,GSM8880867,Retina,Sham
1129,847,0.08857395925597875,GSM8880867,Retina,Sham
5831,2596,0.4458926427713943,GSM8880867,Retina,Sham
5027,2338,0.9349512631788343,GSM8880867,Retina,Sham
5310,1978,1.977401129943503,GSM8880867,Retina,Sham
4991,2188,1.4626327389300742,GSM8880867,Retina,Sham
6562,2811,0.3505028954587016,GSM8880867,Retina,Sham
4677,2172,0.9407740004276246,GSM8880867,Retina,Sham
5998,2669,0.33344448149383127,GSM8880867,Retina,Sham
4177,2174,1.0773282259995212,GSM8880867,Retina,Sham
4442,2271,0.6078343088698784,GSM8880867,Retina,Sham
1776,1090,5.236486486486487,GSM8880867,Retina,Sham
5393,2439,0.667531985907658,GSM8880867,Retina,Sham
4084,2030,0.930460333006856,GSM8880867,Retina,Sham
1353,1013,0.8130081300813009,GSM8880867,Retina,Sham
11239,3905,0.4982649701930777,GSM8880867,Retina,Sham
5660,2552,0.6007067137809188,GSM8880867,Retina,Sham
3528,1952,0.0,GSM8880867,Retina,Sham
4164,1705,1.392891450528338,GSM8880867,Retina,Sham
53174,7900,0.3968104712829578,GSM8880867,Retina,Sham
3807,1682,1.4709745206199105,GSM8880867,Retina,Sham
8630,3244,0.660486674391657,GSM8880867,Retina,Sham
18833,4903,0.43009610789571495,GSM8880867,Retina,Sham
7107,2962,0.28141269171239625,GSM8880867,Retina,Sham
7248,2892,0.37251655629139074,GSM8880867,Retina,Sham
7494,2906,0.6538564184681078,GSM8880867,Retina,Sham
6736,2778,0.40083135391923996,GSM8880867,Retina,Sham
7028,2977,0.028457598178713718,GSM8880867,Retina,Sham
5492,2171,1.1835396941005099,GSM8880867,Retina,Sham
90967,9452,0.49358558598172964,GSM8880867,Retina,Sham
667,522,0.14992503748125938,GSM8880867,Retina,Sham
16664,4774,0.28804608737397985,GSM8880867,Retina,Sham
32826,6693,0.3015902028879547,GSM8880867,Retina,Sham
8370,3182,0.3225806451612903,GSM8880867,Retina,Sham
4998,2241,2.4009603841536618,GSM8880867,Retina,Sham
6552,2733,0.4578754578754579,GSM8880867,Retina,Sham
9938,3628,1.2477359629704166,GSM8880867,Retina,Sham
12638,4137,0.49058395315714515,GSM8880867,Retina,Sham
1589,1149,0.12586532410320958,GSM8880867,Retina,Sham
5732,2396,0.7152826238660154,GSM8880867,Retina,Sham
12394,4399,0.40342101016620946,GSM8880867,Retina,Sham
9539,3500,0.35643149177062583,GSM8880867,Retina,Sham
4182,2090,0.549976087996174,GSM8880867,Retina,Sham
1161,765,6.287683031869079,GSM8880867,Retina,Sham
4696,2110,0.2768313458262351,GSM8880867,Retina,Sham
38443,7197,0.4760294461930651,GSM8880867,Retina,Sham
5106,2296,0.5483744614179397,GSM8880867,Retina,Sham
1632,982,0.0,GSM8880867,Retina,Sham
4914,2246,0.4477004477004477,GSM8880867,Retina,Sham
8044,3128,0.8950770760815515,GSM8880867,Retina,Sham
4784,2136,1.2959866220735785,GSM8880867,Retina,Sham
3784,1714,0.23784355179704017,GSM8880867,Retina,Sham
63510,8543,0.7132735002361832,GSM8880867,Retina,Sham
5817,2539,0.9798865394533264,GSM8880867,Retina,Sham
33458,6722,0.43337916193436543,GSM8880867,Retina,Sham
10948,3869,0.6850566313481915,GSM8880867,Retina,Sham
12107,3915,0.30560832576195585,GSM8880867,Retina,Sham
4747,2317,0.33705498209395407,GSM8880867,Retina,Sham
22232,5383,0.3913278157610651,GSM8880867,Retina,Sham
13239,4218,0.3625651484251076,GSM8880867,Retina,Sham
4770,2332,0.23060796645702308,GSM8880867,Retina,Sham
